USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
1688,Canis Major,HD 56577,,HD 56577,,,,56577,35210,07h 16m 36.84s,-23° 18′ 56.2″,4.83,−6.59,6269,K4III,"Double star; suspected variable, Vmax = 4.78m, Vmin = 4.86m",109.150,-22.684,Canis Majoris,HD 56577 Canis Majoris
1689,Canis Major,UW CMa,,29,29,,UW,57060,35412,07h 18m 40.38s,-24° 33′ 31.3″,4.88,−4.93,2991,O7Ia:fp,"β Lyr variable, Vmax = 4.84m, Vmin = 5.33m, P = 4.393407 d",109.667,-23.441,Canis Majoris,29 Canis Majoris
1690,Canis Major,HD 57821,,HD 57821,,,,57821,35727,07h 22m 13.53s,-19° 00′ 59.7″,4.94,−1.06,517,B5II/III,,110.554,-18.984,Canis Majoris,HD 57821 Canis Majoris
1691,Canis Major,HD 43445,,HD 43445,,,,43445,29735,06h 15m 44.88s,-13° 43′ 06.2″,5,−0.30,375,B9V,,93.933,-12.282,Canis Majoris,HD 43445 Canis Majoris
1692,Canis Major,μ CMa,μ,Mu,18,,,51250,33345,06h 56m 06.65s,-14° 02′ 36.4″,5,−2.22,908,B9.5V,Isis,104.025,-13.957,Canis Majoris,Mu Canis Majoris
1693,Canis Major,HD 43827,,HD 43827,,,,43827,29895,06h 17m 41.73s,-16° 48′ 57.3″,5.15,−1.05,567,K1III,,94.421,-15.184,Canis Majoris,HD 43827 Canis Majoris
1694,Canis Major,HD 46184,,HD 46184,,,,46184,31084,06h 31m 23.02s,-12° 23′ 30.9″,5.16,0.05,343,K1III,,97.846,-11.608,Canis Majoris,HD 46184 Canis Majoris
1695,Canis Major,HD 58343,,FW,,,FW,58343,35951,07h 24m 40.19s,-16° 12′ 05.1″,5.18,−2.13,945,B2Vne,"γ Cas variable, Vmax = 5.m, Vmin = 5.5m",111.167,-15.799,Canis Majoris,FW Canis Majoris
1696,Canis Major,HD 44951,,HD 44951,,,,44951,30457,06h 24m 10.35s,-11° 31′ 48.0″,5.21,−0.34,420,K3III,,96.042,-10.470,Canis Majoris,HD 44951 Canis Majoris
1697,Canis Major,10 CMa,,10,10,,FT,48917,32292,06h 44m 28.47s,-31° 04′ 13.9″,5.23,−4.29,2608,B2V,"γ Cas variable, Vmax = 5.13m, Vmin = 5.44m",101.117,-30.930,Canis Majoris,10 Canis Majoris
1698,Canis Major,HD 47536,,HD 47536,,,,47536,31688,06h 37m 47.54s,-32° 20′ 23.6″,5.25,−0.17,396,K1III,has two planets (b & c),99.446,-31.660,Canis Majoris,HD 47536 Canis Majoris
1699,Canis Major,11 CMa,,11,11,,,49229,32492,06h 46m 51.09s,-14° 25′ 33.6″,5.28,−1.19,642,B8/B9III,,101.713,-13.574,Canis Majoris,11 Canis Majoris
1700,Canis Major,HD 51283,,HD 51283,,,,51283,33316,06h 55m 46.93s,-22° 56′ 29.2″,5.28,−3.82,2159,B2/B3III,suspected variable,103.942,-21.059,Canis Majoris,HD 51283 Canis Majoris
1701,Canis Major,HD 57146,,HD 57146,,,,57146,35427,07h 18m 51.28s,-26° 35′ 09.1″,5.29,−2.80,1353,G2II,suspected variable,109.713,-25.414,Canis Majoris,HD 57146 Canis Majoris
1702,Canis Major,HD 49048,,HD 49048,,,,49048,32411,06h 45m 59.40s,-14° 47′ 45.9″,5.3,−0.13,398,A1IV/V,,101.496,-13.204,Canis Majoris,HD 49048 Canis Majoris
1703,Canis Major,HD 58535,,HD 58535,,,,58535,35957,07h 24m 43.87s,-31° 48′ 32.1″,5.35,−0.79,552,K1III,"suspected variable, Vmax = 5.31m, Vmin = 5.43m",111.179,-30.191,Canis Majoris,HD 58535 Canis Majoris
1704,Canis Major,HD 56342,,HD 56342,,,,56342,35083,07h 15m 21.08s,-30° 41′ 11.3″,5.36,−1.12,646,B2V,"suspected variable, ΔV = 0.006m",108.838,-29.314,Canis Majoris,HD 56342 Canis Majoris
1705,Canis Major,HD 58215,,HD 58215,,,,58215,35848,07h 23m 28.97s,-27° 50′ 03.4″,5.37,−0.76,549,K4III,"variable star, ΔV = 0.008m, P = 20.67397 d",110.867,-26.166,Canis Majoris,HD 58215 Canis Majoris
1706,Canis Major,HD 49662,,HD 49662,,,,49662,32677,06h 48m 57.74s,-15° 08′ 41.0″,5.39,−0.96,607,B7IV,"variable star, ΔV = 0.010m, P = 1.43019 d",102.238,-14.855,Canis Majoris,HD 49662 Canis Majoris
1707,Canis Major,NO CMa,,NO,,,NO,58155,35795,07h 23m 00.70s,-31° 55′ 25.6″,5.4,−2.81,1430,B3V,Be star,110.750,-30.076,Canis Majoris,NO Canis Majoris
1708,Canis Major,FN CMa,,FN,,,FN,53974,34301,07h 06m 40.77s,-11° 17′ 38.5″,5.41,−4.29,2835,B0.5IV,"β Cep variable, Vmax = 5.38m, Vmin = 5.42m, P = 0.08866 d",106.667,-10.706,Canis Majoris,FN Canis Majoris
1709,Canis Major,HD 58286,,HD 58286,,,,58286,35855,07h 23m 31.90s,-32° 12′ 07.5″,5.41,−2.34,1156,B2/B3II/III,,110.879,-31.798,Canis Majoris,HD 58286 Canis Majoris
1710,Canis Major,HD 51733,,HD 51733,,,,51733,33478,06h 57m 33.97s,-24° 37′ 51.8″,5.45,2.52,126,F3V,,104.388,-23.369,Canis Majoris,HD 51733 Canis Majoris
1711,Canis Major,HD 55070,,HD 55070,,,,55070,34624,07h 10m 19.33s,-27° 29′ 29.5″,5.46,−1.01,643,G8III,,107.579,-26.509,Canis Majoris,HD 55070 Canis Majoris
1712,Canis Major,HD 56405,,HD 56405,,,,56405,35180,07h 16m 14.58s,-15° 35′ 08.4″,5.46,0.82,277,A1V,suspected variable,109.058,-14.414,Canis Majoris,HD 56405 Canis Majoris
1713,Canis Major,FR CMa,,FR,,,FR,44458,30214,06h 21m 24.72s,-11° 46′ 23.7″,5.48,−3.07,1672,B1Vpe SB,"γ Cas variable, Vmax = 5.46m, Vmin = 5.64m",95.350,-10.227,Canis Majoris,FR Canis Majoris
1714,Canis Major,HD 43955,,HD 43955,,,,43955,29941,06h 18m 13.73s,-19° 58′ 01.2″,5.51,−1.91,994,B2/B3V,,94.554,-18.033,Canis Majoris,HD 43955 Canis Majoris
1715,Canis Major,HD 56160,,HD 56160,,,,56160,35044,07h 14m 51.19s,-27° 02′ 16.5″,5.58,0.97,273,K3III,"variable star, ΔV = 0.006m, P = 4.45653 d",108.713,-26.962,Canis Majoris,HD 56160 Canis Majoris
1716,Canis Major,HD 52018,,HD 52018,,,,52018,33575,06h 58m 35.90s,-25° 24′ 51.0″,5.59,−1.93,1042,B2V,,104.646,-24.586,Canis Majoris,HD 52018 Canis Majoris
1717,Canis Major,HD 57478,,HD 57478,,,,57478,35615,07h 20m 58.29s,-14° 21′ 37.8″,5.59,−0.57,556,G8/K0III,,110.242,-13.640,Canis Majoris,HD 57478 Canis Majoris
1718,Canis Major,NR CMa,,NR,,,NR,58954,36186,07h 27m 07.99s,-17° 51′ 53.5″,5.6,0.93,280,F2V,δ Sct variable,111.779,-16.135,Canis Majoris,NR Canis Majoris
1719,Canis Major,HD 45018,,HD 45018,,,,45018,30436,06h 23m 55.91s,-25° 34′ 39.1″,5.61,−1.04,697,K5III,suspected variable,95.979,-24.423,Canis Majoris,HD 45018 Canis Majoris
1720,Canis Major,HD 46936,,HD 46936,,,,46936,31362,06h 34m 35.33s,-32° 42′ 58.5″,5.62,−0.25,487,B9V,,98.646,-31.284,Canis Majoris,HD 46936 Canis Majoris
1721,Canis Major,HR 2501,,HP,,,HP,49131,32385,06h 45m 31.19s,-30° 56′ 56.4″,5.62,−2.81,1583,B+...,"γ Cas and λ Eri variable, Vmax = 5.33m, Vmin = 5.81m, P = 0.79187 d",101.379,-29.051,Canis Majoris,HP Canis Majoris
1722,Canis Major,LS CMa,,LS,,,LS,52670,33804,07h 01m 05.95s,-25° 12′ 56.3″,5.64,−1.85,1028,B2/B3III/IV,eclipsing binary,105.271,-24.784,Canis Majoris,LS Canis Majoris
1723,Canis Major,HD 50644,,HD 50644,,,,50644,33077,06h 53m 18.84s,-19° 01′ 58.0″,5.65,0.63,329,A9/F0III,,103.325,-18.967,Canis Majoris,HD 50644 Canis Majoris
1724,Canis Major,FY CMa,,FY,,,FY,58978,36168,07h 26m 59.49s,-23° 05′ 09.7″,5.65,−2.54,1417,B1II,"γ Cas variable, Vmax = 4.8m, Vmin = 6.25m",111.746,-22.914,Canis Majoris,FY Canis Majoris
1725,Canis Major,LZ CMa,,LZ,,,LZ,54912,34579,07h 09m 43.03s,-25° 13′ 51.8″,5.69,−3.06,1831,B2V,"β Lyr variable, ΔV = 0.03m",107.429,-24.769,Canis Majoris,LZ Canis Majoris
1726,Canis Major,HD 47946,,HD 47946,,,,47946,31870,06h 39m 42.67s,-30° 28′ 12.1″,5.7,1.36,241,K1III,,99.925,-29.530,Canis Majoris,HD 47946 Canis Majoris
1727,Canis Major,R CMa,,R,,,R,57167,35487,07h 19m 28.08s,-16° 23′ 41.7″,5.7,2.48,144,F2III/IV,"Algol variable, Vmax = 5.7m, Vmin = 6.34m, P = 1.1359405 d",109.867,-15.605,Canis Majoris,R Canis Majoris
