USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
439,Aquarius,58 Aqr,,58,58,156,,213464,111200,22h 31m 41.28s,-10° 54′ 19.7″,6.39,2.2,225,A8III,,337.921,-9.095,Aquarii,58 Aquarii
440,Aquarius,61 Aqr,,61,61,164,,214028,111539,22h 35m 48.82s,-17° 27′ 37.1″,6.39,0.62,465,K4III,,338.950,-16.540,Aquarii,61 Aquarii
441,Aquarius,240 G. Aqr,,240 G,,240,,221308,116060,23h 31m 01.15s,-06° 17′ 16.8″,6.39,−2.97,2433,K0,,352.754,-5.712,Aquarii,240 G Aquarii
442,Aquarius,67 Aqr,,67,67,175,,215143,112179,22h 43m 14.25s,-06° 57′ 46.5″,6.4,1.14,368,A0Vn,,340.808,-5.037,Aquarii,67 Aquarii
443,Aquarius,248 G. Aqr,,248 G,,248,,221835,116428,23h 35m 32.07s,-07° 27′ 52.1″,6.4,0.68,453,G5III:,,353.883,-6.536,Aquarii,248 G Aquarii
444,Aquarius,57 G. Aqr,,57 G,,57,,202606,105079,21h 17m 13.54s,-13° 16′ 44.3″,6.41,0.05,609,A1V,,319.304,-12.721,Aquarii,57 G Aquarii
445,Aquarius,IZ Aqr,,IZ,,79,IZ,205358,106544,21h 34m 42.76s,+01° 49′ 45.1″,6.41,−1.98,1552,M3,"irregular variable, Vmax = 6.23m, Vmin = 6.47m",323.675,1.829,Aquarii,IZ Aquarii
446,Aquarius,152 G. Aqr,,152 G,,152,,213198,111066,22h 30m 01.39s,-12° 54′ 54.4″,6.41,1.86,264,F2/F3IV/V,,337.504,-11.085,Aquarii,152 G Aquarii
447,Aquarius,213 G. Aqr,,213 G,,213,,218639,114371,23h 09m 49.53s,-14° 30′ 37.9″,6.43,1.31,345,A0V,,347.454,-13.490,Aquarii,213 G Aquarii
448,Aquarius,236 G. Aqr,,236 G,,236,,220766,115709,23h 26m 35.44s,-21° 44′ 27.0″,6.43,1.01,396,K0III,double star,351.646,-20.259,Aquarii,236 G Aquarii
449,Aquarius,18 G. Aqr,,18 G,,18,,198949,103154,20h 53m 58.37s,-06° 53′ 21.9″,6.44,2.2,230,F1IV,,313.492,-5.111,Aquarii,18 G Aquarii
450,Aquarius,14 Aqr,,14,14,54,IW,202466,105019,21h 16m 17.78s,-09° 12′ 52.8″,6.45,−2.30,1831,M4III:,"IW Aqr; double star; semiregular variable, ΔV = ~0.07m, P = 163 d",319.071,-8.786,Aquarii,14 Aquarii
451,Aquarius,72 G. Aqr,,72 G,,72,,204041,105819,21h 25m 51.55s,+00° 32′ 03.5″,6.45,1.75,284,A1IV,,321.463,0.534,Aquarii,72 G Aquarii
452,Aquarius,HD 215114,,174 G,,174,,215114,112168,22h 43m 03.40s,-08° 18′ 41.2″,6.45,0.06,617,A5V,multiple star,340.763,-7.689,Aquarii,174 G Aquarii
453,Aquarius,1 G. Aqr,,1 G,,1,,196676,101911,20h 39m 05.86s,-04° 55′ 46.2″,6.46,2.18,234,K0,,309.771,-3.071,Aquarii,1 G Aquarii
454,Aquarius,233 G. Aqr,,233 G,,233,,220466,115522,23h 24m 04.02s,-21° 46′ 27.2″,6.46,2.48,204,F3IV/V,double star,351.017,-20.226,Aquarii,233 G Aquarii
455,Aquarius,EW Aqr,,EW,,50,EW,201707,104634,21h 11m 41.31s,-14° 28′ 20.6″,6.47,0.82,439,Fm delta Del,"low-amplitude δ Sct variable, Vmax = 6.41m, Vmin = 6.48m, P = 0.0968946 d",317.921,-13.528,Aquarii,EW Aquarii
456,Aquarius,55 G. Aqr,,55 G,,55,,202554,105046,21h 16m 39.46s,-01° 36′ 27.8″,6.48,−0.59,845,K0,,319.163,-0.393,Aquarii,55 G Aquarii
457,Aquarius,34 G. Aqr,,34 G,,34,,200340,103889,21h 02m 59.62s,-00° 55′ 29.1″,6.5,−1.75,1455,B6V,,315.746,0.925,Aquarii,34 G Aquarii
458,Aquarius,241 G. Aqr,,241 G,,241,,221356,116106,23h 31m 31.40s,-04° 05′ 13.0″,6.5,4.41,86,F8V,,352.879,-3.913,Aquarii,241 G Aquarii
459,Aquarius,HD 210277,,114,114,,,210277,109378,22h 09m 29.87s,-07° 32′ 55.2″,6.63,4.99,69,G0V,has a planet (b),332.371,-6.451,Aquarii,114 Aquarii
460,Aquarius,37 Aqr,,37,37,116,,210422,109460,22h 10m 31.74s,-10° 49′ 13.7″,6.64,0.97,444,K0,suspected variable,332.629,-9.180,Aquarii,37 Aquarii
461,Aquarius,24 Aqr,,24,24,83,,206058,106942,21h 39m 31.39s,-00° 03′ 04.1″,6.66,3.48,141,F7III,triple star,324.879,0.051,Aquarii,24 Aquarii
462,Aquarius,HD 212771,,HD 212771,,,,212771,110813,22h 27m 03.07s,-17° 15′ 49.2″,7.6,2.17,397,G8IV,Lionrock; has a planet (b),336.763,-16.736,Aquarii,HD 212771 Aquarii
463,Aquarius,HD 222582,,HD 222582,,,,222582,116906,23h 41m 51.53s,-05° 59′ 08.7″,7.7,4.59,137,G5,has a planet (b),355.463,-4.014,Aquarii,HD 222582 Aquarii
464,Aquarius,HD 220689,,HD 220689,,,,220689,115662,23h 25m 53.00s,-20° 36′ 58.00″,7.77,4.53,145,G3V,has a planet (b),351.471,-19.398,Aquarii,HD 220689 Aquarii
465,Aquarius,Gliese 884,,HD 217357,,,,217357,116215,23h 32m 49.00s,-16° 50′ 44.00″,7.87,8.34,26.8,K7V,,353.204,-15.166,Aquarii,HD 217357 Aquarii
466,Aquarius,HD 215152,,HD 215152,,,,215152,112190,22h 43m 21.00s,-06° 24′ 03.00″,8.13,6.47,70,K0,"has four planets (b, c, d & e)",340.838,-5.599,Aquarii,HD 215152 Aquarii
467,Aquarius,HD 221416,,HD 221416,,,,221416,116158,23h 32m 08.1s,-21° 48′ 05.00″,8.15,,310,K0IV/V,has a planet (b),353.033,-20.199,Aquarii,HD 221416 Aquarii
468,Aquarius,HD 206610,,HD 206610,,,,206610,107251,21h 43m 24.90s,-07° 24′ 29.7″,8.34,2.19,555,K0III,Bosona; has a planet (b),325.850,-6.592,Aquarii,HD 206610 Aquarii
