USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
3876,Crater,HD 99563,,XY,,,XY,99563,55890,11h 27m 16.64s,-08° 52′ 08.2″,8.67,,832,F0,rapidly oscillating Ap star,171.817,-7.131,Crateris,XY Crateris
3877,Crater,HD 98800,,TV,,,TV,98800,55505,11h 22m 05.29s,-24° 46′ 39.8″,8.94,,146.4,K4V+...,"T Tauri star, ΔV = 0.09m, P = 2.52 d",170.521,-23.223,Crateris,TV Crateris
3878,Crater,S Crt,,S,,,S,103154,57917,11h 52m 45.10s,-07° 35′ 48.1″,9.14,,2590,M...,semiregular variable,178.188,-6.403,Crateris,S Crateris
3879,Crater,R Crt,,R,,,R,95384,53809,11h 00m 33.85s,-18° 19′ 29.6″,9.8,,851,M7III...,semiregular variable,165.138,-17.675,Crateris,R Crateris
3880,Crater,HD 95872,,HD 95872,,,,95872,,11h 03m 28.00s,-22° 05′ 38.00″,9.9,,24.65,K0V,has a planet (b),165.867,-21.914,Crateris,HD 95872 Crateris
3881,Crater,BD-10°3166,, ,,,,,,10h 58m 28.78s,-18° 19′ 29.6″,10.08,5.96,218,G4V,member of LDS 4041 pair of stars; has a planet (b),164.617,-17.675,Crateris,  Crateris
3882,Crater,V Crt,,V,,,V,,,11h 21m 13.43s,-16° 40′ 23.1″,10.26,,,A6,Algol variable,170.304,-15.327,Crateris,V Crateris
3883,Crater,WASP-34,,W-34,,,,,,11h 01m 36.00s,-23° 51′ 38.00″,10.4,,391,G5,"Amansinaya[4], has a transiting planet (b)",165.400,-22.148,Crateris,W-34 Crateris
3884,Crater,W Crt,,W,,,W,,55825,11h 26m 29.64s,-17° 54′ 51.7″,11.7,,,F4,"RR Lyr variable, Vmax = 10.769m, Vmin = 12.182m, P = 0.4120134 d",171.621,-16.086,Crateris,W Crateris
3885,Crater,WASP-31,,W-31,,,,,,11h 17m 45.00s,-19° 03′ 17.00″,11.7,,1300,F,has a transiting planet (b),169.438,-18.948,Crateris,W-31 Crateris
3886,Crater,HATS-1,, ,,,,,,11h 42m 06.00s,-23° 21′ 17.00″,12.05,,988,,has a planet (b),175.525,-22.648,Crateris,  Crateris
3887,Crater,WASP-162,,W-162,,,,,,11h 13m 10.00s,-17° 39′ 28.00″,12.2,,,K0,has a transiting planet (b),168.292,-16.348,Crateris,W-162 Crateris
3888,Crater,HATS-2,, ,,,,,,11h 46m 57.40s,-22° 33′ 47.00″,13.56,,1174,K,has a planet (b),176.738,-21.448,Crateris,  Crateris
3889,Crater,TT Crt,,TT,,,TT,,,11h 34m 47.18s,-11° 45′ 30.4″,15.3,,,F4,"dwarf nova, Vmax = 12.5m, Vmin = 15.3m, P = 0.26842 d",173.696,-10.242,Crateris,TT Crateris
3890,Crater,DENIS-P J1058.7-1548,, ,,,,,,10h 58m 47.87s,-15° 48′ 17.2″,,,56.5,L3V,brown dwarf,164.696,-14.195,Crateris,  Crateris
