USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8097,Pavo,HD 189567,,HD 189567,,,,189567,98959,20h 05m 31.49s,-67° 19′ 09.3″,6.07,4.83,58,G2V,has a planet (b),301.379,-66.681,Pavonis,HD 189567 Pavonis
8098,Pavo,HD 184996,,HD 184996,,,,184996,96882,19h 41m 37.24s,-65° 51′ 15.3″,6.08,−0.74,753,M0III,,295.404,-64.146,Pavonis,HD 184996 Pavonis
8099,Pavo,HD 191603,,HD 191603,,,,191603,99762,20h 14m 26.96s,-63° 24′ 57.1″,6.09,1.8,235,F0IV,,303.608,-62.584,Pavonis,HD 191603 Pavonis
8100,Pavo,HD 195402,,HD 195402,,,,195402,101626,20h 35m 51.67s,-69° 36′ 37.7″,6.09,−0.94,830,K2III,,308.963,-68.390,Pavonis,HD 195402 Pavonis
8101,Pavo,HD 203212,,HD 203212,,,,203212,105768,21h 25m 18.01s,-71° 47′ 56.7″,6.09,0.03,531,K2III,,321.325,-70.201,Pavonis,HD 203212 Pavonis
8102,Pavo,HD 168740,,V346,,,V346,168740,90304,18h 25m 31.63s,-63° 01′ 16.6″,6.13,1.87,232,A3V,δ Sct variable,276.379,-62.979,Pavonis,V346 Pavonis
8103,Pavo,HD 167425,,HD 167425,,,,167425,89805,18h 19m 40.08s,-63° 53′ 09.2″,6.17,4.37,75,F9V,,274.917,-62.114,Pavonis,HD 167425 Pavonis
8104,Pavo,HD 200924,,HD 200924,,,,200924,104597,21h 11m 20.87s,-72° 32′ 39.4″,6.18,0.79,390,K1III,,317.833,-71.456,Pavonis,HD 200924 Pavonis
8105,Pavo,HD 184585,,HD 184585,,,,184585,96607,19h 38m 25.92s,-57° 58′ 59.5″,6.19,0.34,482,K0III,,294.604,-56.017,Pavonis,HD 184585 Pavonis
8106,Pavo,HD 186837,,HD 186837,,,,186837,97611,19h 50m 21.75s,-61° 03′ 40.1″,6.21,−0.99,898,B5V,,297.588,-60.939,Pavonis,HD 186837 Pavonis
8107,Pavo,HD 187653,,HD 187653,,,,187653,97971,19h 54m 40.45s,-61° 10′ 14.9″,6.21,1.36,304,A3V,,298.667,-60.829,Pavonis,HD 187653 Pavonis
8108,Pavo,HD 172781,,HD 172781,,,,172781,92021,18h 45m 23.93s,-56° 52′ 54.9″,6.22,−0.39,685,K3III,,281.346,-55.118,Pavonis,HD 172781 Pavonis
8109,Pavo,HD 196317,,HD 196317,,,,196317,101965,20h 39m 51.72s,-62° 54′ 27.4″,6.22,0.64,426,K1III,,309.963,-61.093,Pavonis,HD 196317 Pavonis
8110,Pavo,τ Pav,τ,Tau,,,,179009,94724,19h 16m 28.60s,-69° 11′ 26.7″,6.25,−0.14,619,A6IV/V,,289.117,-68.809,Pavonis,Tau Pavonis
8111,Pavo,HD 192531,,HD 192531,,,,192531,100165,20h 19m 03.01s,-63° 13′ 50.0″,6.27,0.59,445,K0III,,304.763,-62.769,Pavonis,HD 192531 Pavonis
8112,Pavo,Y Pav,,Y,,,Y,203133,105678,21h 24m 16.73s,-69° 44′ 01.9″,6.28,−1.52,1181,C5II,"semiregular variable, Vmax = 5.79m, Vmin = 6.90m, P = 449 d",321.067,-68.266,Pavonis,Y Pavonis
8113,Pavo,HD 176522,,HD 176522,,,,176522,93629,19h 04m 01.00s,-57° 57′ 35.9″,6.3,0.11,565,G6II/III,,286.004,-56.040,Pavonis,HD 176522 Pavonis
8114,Pavo,HD 166841,,HD 166841,,,,166841,89674,18h 18m 00.96s,-68° 13′ 45.2″,6.32,−0.33,697,B9V,,274.500,-67.771,Pavonis,HD 166841 Pavonis
8115,Pavo,HD 202299,,HD 202299,,,,202299,105148,21h 18m 00.47s,-64° 40′ 53.4″,6.32,0.18,552,B8V,"suspected variable, Vmax = 6.30m, Vmin = 6.33m",319.500,-63.319,Pavonis,HD 202299 Pavonis
8116,Pavo,HD 181019,,HD 181019,,,,181019,95369,19h 24m 05.51s,-68° 22′ 15.9″,6.33,−0.25,676,K2III,,291.021,-67.629,Pavonis,HD 181019 Pavonis
8117,Pavo,HD 195772,,HD 195772,,,,195772,101684,20h 36m 38.33s,-63° 07′ 14.8″,6.34,2.5,191,F2V,,309.158,-62.879,Pavonis,HD 195772 Pavonis
8118,Pavo,HD 172021,,HD 172021,,,,172021,91733,18h 42m 22.63s,-64° 38′ 34.7″,6.35,−0.51,767,A5V,,280.592,-63.357,Pavonis,HD 172021 Pavonis
8119,Pavo,HD 162521,,HD 162521,,,,162521,87822,17h 56m 24.18s,-65° 43′ 15.5″,6.36,3.67,113,F8V,,269.100,-64.279,Pavonis,HD 162521 Pavonis
8120,Pavo,HD 191095,,HD 191095,,,,191095,99453,20h 11m 07.41s,-57° 31′ 27.0″,6.36,0.65,452,A1V,variable star,302.779,-56.476,Pavonis,HD 191095 Pavonis
