USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
7844,Orion,HD 36134,,HD 36134,,,,36134,25708,05h 29m 23.70s,-03° 26′ 46.9″,5.8,0.02,467,K1III...,suspected variable,82.346,-2.554,Orionis,HD 36134 Orionis
7845,Orion,HD 43023,,HD 43023,,,,43023,29575,06h 13m 54.24s,-03° 44′ 29.1″,5.83,0.91,315,G8III,,93.475,-2.259,Orionis,HD 43023 Orionis
7846,Orion,HD 42954,,HD 42954,,,,42954,29616,06h 14m 28.58s,+17° 54′ 23.0″,5.86,0.15,452,A6m,,93.617,17.906,Orionis,HD 42954 Orionis
7847,Orion,HD 37320,,HD 37320,,,,37320,26487,05h 38m 01.11s,+07° 32′ 29.2″,5.87,−0.29,556,B8III,,84.504,7.541,Orionis,HD 37320 Orionis
7848,Orion,HD 39910,,HD 39910,,,,39910,28011,05h 55m 30.16s,-04° 36′ 59.4″,5.87,1.02,304,K2III:,,88.875,-3.384,Orionis,HD 39910 Orionis
7849,Orion,HD 33646,,HD 33646,,,,33646,24203,05h 11m 45.35s,+01° 02′ 13.4″,5.88,−1.36,916,F5,,77.938,1.037,Orionis,HD 33646 Orionis
7850,Orion,HD 33608,,HD 33608,,,,33608,24162,05h 11m 19.13s,-02° 29′ 26.8″,5.89,2.97,125,F5V,,77.829,-1.509,Orionis,HD 33608 Orionis
7851,Orion,HD 40020,,HD 40020,,,,40020,28139,05h 56m 49.39s,+11° 31′ 16.3″,5.89,1.02,307,K2III,,89.204,11.521,Orionis,HD 40020 Orionis
7852,Orion,59 Ori,,59,59,,V1004,40372,28271,05h 58m 24.44s,+01° 50′ 13.7″,5.89,0.72,353,A5me,"δ Sct variable, Vmax = 5.88m, Vmin = 5.92m, P = 0.06 d",89.600,1.837,Orionis,59 Orionis
7853,Orion,HD 33833,,HD 33833,,,,33833,24294,05h 12m 48.12s,-06° 03′ 25.6″,5.9,0.22,446,G7III,,78.200,-5.943,Orionis,HD 33833 Orionis
7854,Orion,HD 32263,,HD 32263,,,,32263,23408,05h 01m 50.35s,+00° 43′ 19.8″,5.91,−0.01,498,K0,,75.458,0.722,Orionis,HD 32263 Orionis
7855,Orion,HD 43112,,HD 43112,,,,43112,29678,06h 15m 08.46s,+13° 51′ 03.9″,5.91,−2.21,1370,B1V,suspected variable,93.783,13.851,Orionis,HD 43112 Orionis
7856,Orion,HD 36780,,HD 36780,,,,36780,26108,05h 34m 04.06s,-01° 28′ 12.7″,5.92,−1.14,842,K5III,,83.517,-0.530,Orionis,HD 36780 Orionis
7857,Orion,57 Ori,,57,57,,,39698,27965,05h 54m 56.69s,+19° 44′ 58.6″,5.92,−2.25,1405,B2V,suspected variable,88.733,19.749,Orionis,57 Orionis
7858,Orion,HD 36162,,HD 36162,,,,36162,25790,05h 30m 26.17s,+15° 21′ 38.0″,5.93,0.81,344,A3Vn,,82.608,15.361,Orionis,HD 36162 Orionis
7859,Orion,HD 37788,,HD 37788,,,,37788,26762,05h 41m 05.59s,+00° 20′ 15.7″,5.93,2.38,168,F0IV,,85.271,0.338,Orionis,HD 37788 Orionis
