USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
6474,Libra,ο Lib,ο,Omicron,29,,,136407,75118,15h 21m 01.36s,-15° 32′ 54.2″,6.14,2.45,178,F2V,,230.254,-14.452,Librae,Omicron Librae
6475,Libra,HD 130557,,HD 130557,,,,130557,72449,14h 48m 54.10s,-00° 50′ 51.7″,6.15,0.98,353,B9Vsvar...,,222.225,0.848,Librae,HD 130557 Librae
6476,Libra,28 Lib,,28,28,,,136366,75110,15h 20m 53.68s,-18° 09′ 30.6″,6.16,−0.27,631,G8II/III,,230.221,-17.842,Librae,28 Librae
6477,Libra,26 Lib,,26,26,,,135230,74600,15h 14m 33.77s,-17° 46′ 06.7″,6.18,−1.80,1283,B9III,,228.638,-16.232,Librae,26 Librae
6478,Libra,HD 139160,,HD 139160,,,,139160,76503,15h 37m 28.51s,-26° 16′ 47.3″,6.19,−0.14,600,B9IV,,234.367,-25.720,Librae,HD 139160 Librae
6479,Libra,HD 128429,,HD 128429,,,,128429,71469,14h 36m 59.80s,-12° 18′ 19.1″,6.2,3.66,88,F6V + WD,Blue straggler,219.246,-11.695,Librae,HD 128429 Librae
6480,Libra,HD 138105,,HD 138105,,,,138105,75939,15h 30m 36.25s,-20° 43′ 42.5″,6.2,1.92,234,A3V,suspected variable,232.650,-19.272,Librae,HD 138105 Librae
6481,Libra,HD 141853,,HD 141853,,,,141853,77689,15h 51m 38.41s,-14° 08′ 00.8″,6.2,−0.43,692,G8III,,237.908,-13.867,Librae,HD 141853 Librae
6482,Libra,2 Lib,,2,2,,,126035,70336,14h 23m 25.63s,-11° 42′ 50.0″,6.22,1.19,330,G7III,,215.854,-10.286,Librae,2 Librae
6483,Libra,HD 140986,,HD 140986,,,,140986,77287,15h 46m 45.43s,-06° 07′ 13.3″,6.24,−1.05,937,K0,,236.688,-5.880,Librae,HD 140986 Librae
6484,Libra,HD 138488,,HD 138488,,,,138488,76143,15h 33m 09.53s,-24° 29′ 25.2″,6.26,1.22,331,A3/5V +A9/F2,,233.288,-23.510,Librae,HD 138488 Librae
