USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
7662,Ophiuchus,159 G. Oph,,159 G,,159,,160315,86391,17h 39m 08.48s,+02° 01′ 41.2″,6.25,0.88,387,F4IV...,,264.783,2.028,Ophiuchi,159 G Ophiuchi
7663,Ophiuchus,5 G. Oph,,5 G,,5,,145788,79463,16h 12m 56.60s,-04° 13′ 14.7″,6.26,0.1,557,A1V,,243.233,-3.779,Ophiuchi,5 G Ophiuchi
7664,Ophiuchus,80 G. Oph,,80 G,,80,,154481,83740,17h 06m 53.23s,-26° 30′ 46.8″,6.26,−1.73,1294,B8/B9II,,256.721,-25.487,Ophiuchi,80 G Ophiuchi
7665,Ophiuchus,,,(64 Cau) G,,(64 Cau),,172424,91523,18h 39m 51.60s,+07° 21′ 31.4″,6.26,0.38,488,G8III,64 G. Ser Cau in Ophiuchus,279.963,7.359,Ophiuchi,(64 Cau) G Ophiuchi
7666,Ophiuchus,62 G. Oph,,62 G,,62,,152909,82951,16h 57m 03.99s,-19° 32′ 23.4″,6.27,−0.33,682,B7/8III,,254.263,-18.460,Ophiuchi,62 G Ophiuchi
7667,Ophiuchus,29 Oph,,29,29,71,,153727,83331,17h 01m 51.27s,-18° 53′ 07.8″,6.28,0.58,450,K1III,,255.463,-17.115,Ophiuchi,29 Ophiuchi
7668,Ophiuchus,115 G. Oph,,115 G,,115,,156462,84649,17h 18m 19.27s,-16° 18′ 42.8″,6.28,−0.68,805,M0/M1III,,259.579,-15.688,Ophiuchi,115 G Ophiuchi
7669,Ophiuchus,131 G. Oph,,131 G,,131,,157347,85042,17h 22m 51.26s,-02° 23′ 16.5″,6.28,4.83,63,G5IV,,260.713,-1.612,Ophiuchi,131 G Ophiuchi
7670,Ophiuchus,185 G. Oph,,185 G,,185,,163641,87866,17h 56m 55.96s,+06° 29′ 15.8″,6.28,−0.32,681,B9III,,269.229,6.488,Ophiuchi,185 G Ophiuchi
7671,Ophiuchus,77 G. Oph,,77 G,,77,,154204,83567,17h 04m 45.33s,-20° 29′ 40.7″,6.29,0.86,397,B7IV/V,,256.188,-19.506,Ophiuchi,77 G Ophiuchi
7672,Ophiuchus,28 Sco,,28,-28,79,,154418,83684,17h 06m 11.81s,-21° 33′ 51.8″,6.29,1.33,321,A1m...,,256.546,-20.436,Ophiuchi,28 Ophiuchi
7673,Ophiuchus,,,HD 168199,,,,168199,89677,18h 18m 02.94s,+13° 46′ 37.4″,6.29,−1.38,1113,B5V,,274.508,13.777,Ophiuchi,HD 168199 Ophiuchi
7674,Ophiuchus,167 G. Oph,,167 G,,167,,161056,86768,17h 43m 47.02s,-07° 04′ 46.5″,6.3,−1.85,1393,B1.5V,,265.946,-6.921,Ophiuchi,167 G Ophiuchi
7675,Ophiuchus,122 G. Oph,,122 G,,122,,156826,84801,17h 19m 59.53s,-05° 55′ 01.3″,6.31,2.67,174,G9V,,259.996,-4.083,Ophiuchi,122 G Ophiuchi
7676,Ophiuchus,51 G. Oph,,51 G,,51,,151900,82405,16h 50m 22.25s,-02° 39′ 15.3″,6.32,2.43,195,F1III-IV,,252.592,-1.346,Ophiuchi,51 G Ophiuchi
7677,Ophiuchus,33 G. Oph,,33 G,,33,,150177,81580,16h 39m 39.12s,-09° 33′ 15.2″,6.33,3.14,142,F3V,,249.913,-8.446,Ophiuchi,33 G Ophiuchi
