USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
7065,Microscopium,BY Mic,,BY,,,BY,198853,103168,20h 54m 06.58s,-27° 55′ 30.7″,6.41,−0.93,956,M1III,slow irregular variable,313.525,-26.075,Microscopii,BY Microscopii
7066,Microscopium,HD 195843,,HD 195843,,,,195843,101552,20h 34m 47.38s,-30° 28′ 24.3″,6.42,0.12,593,B8V,,308.696,-29.527,Microscopii,HD 195843 Microscopii
7067,Microscopium,HD 198356,,HD 198356,,,,198356,102901,20h 50m 47.15s,-32° 03′ 16.0″,6.42,−0.22,695,K5III,,312.696,-31.946,Microscopii,HD 198356 Microscopii
7068,Microscopium,HD 195814,,HD 195814,,,,195814,101558,20h 34m 55.46s,-38° 05′ 23.5″,6.45,2.32,218,A5m...,,308.729,-37.910,Microscopii,HD 195814 Microscopii
7069,Microscopium,HD 197900,,HD 197900,,,,197900,102670,20h 48m 18.36s,-44° 11′ 48.1″,6.47,0.2,584,K1IV,,312.075,-43.803,Microscopii,HD 197900 Microscopii
7070,Microscopium,HD 201242,,HD 201242,,,,201242,104441,21h 09m 22.31s,-36° 42′ 20.2″,6.47,2.13,241,F7V,,317.342,-35.294,Microscopii,HD 201242 Microscopii
7071,Microscopium,HD 197649,,HD 197649,,,,197649,102496,20h 46m 18.58s,-36° 07′ 12.1″,6.49,2.28,226,F3/F5V,,311.575,-35.880,Microscopii,HD 197649 Microscopii
7072,Microscopium,Lacaille 8760,,AX,,,AX,202560,105090,21h 17m 15.30s,-38° 52′ 02.00″,6.68,8.69,12.865,M0V,UV Ceti variable,319.313,-37.133,Microscopii,AX Microscopii
7073,Microscopium,HD 202628,,HD 202628,,,,202628,105184,21h 18m 27.27s,-43° 20′ 04.7″,6.75,,79.61,G5V,has a protoplanetary disk,319.613,-42.666,Microscopii,HD 202628 Microscopii
7074,Microscopium,AU Mic,,AU,,,AU,197481,102409,20h 45m 09.53s,-31° 20′ 27.2″,8.63,,32.306,M1Ve,"T Tauri star, ΔV = 0.079m, P = 4.85 d; has a protoplanetary disk",311.288,-30.659,Microscopii,AU Microscopii
