USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
3567,Columba,HD 40359,,HD 40359,,,,40359,28138,05h 56m 49.00s,-31° 58′ 34.6″,6.44,−0.44,776,G8III,,89.204,-30.024,Columbae,HD 40359 Columbae
3568,Columba,HD 46727,,HD 46727,,,,46727,31241,06h 33m 10.24s,-38° 37′ 30.5″,6.44,0.64,470,G8III,,98.292,-37.375,Columbae,HD 46727 Columbae
3569,Columba,HD 39543,,HD 39543,,,,39543,27705,05h 51m 59.59s,-29° 26′ 57.8″,6.47,−0.17,694,K3III,,87.996,-28.551,Columbae,HD 39543 Columbae
3570,Columba,HD 45680,,HD 45680,,,,45680,30706,06h 27m 07.59s,-37° 53′ 44.2″,6.48,2.99,162,F3V,,96.779,-36.104,Columbae,HD 45680 Columbae
3571,Columba,HD 39901,,HD 39901,,,,39901,27835,05h 53m 22.85s,-42° 53′ 16.78″,6.56,0.04,680,K3III,,88.342,-41.115,Columbae,HD 39901 Columbae
3572,Columba,HD 43848,,HD 43848,,,,43848,29804,06h 16m 31.36s,-40° 31′ 54.7″,8.64,,123.4,K2IV,has a planet,94.129,-39.468,Columbae,HD 43848 Columbae
3573,Columba,WASP-63,,W-63,,,,,,06h 17m 21.00s,-38° 19′ 24.00″,11.2,,1076,G8,has a transiting planet (b),94.338,-37.682,Columbae,W-63 Columbae
3574,Columba,L 449-1,, ,,,,,,05h 17m 22.93s,-35° 21′ 54.5″,11.7,,19,M4,,79.342,-34.635,Columbae,  Columbae
3575,Columba,TV Col,,TV,,,TV,,,05h 29m 25.53s,-32° 49′ 03.9″,12.2,,,K1,"DQ Her variable and eclipsing binary, Vmax = 12.2m, Vmin = 14.5m, P = 0.5365803 d",82.354,-31.183,Columbae,TV Columbae
3576,Columba,AP Col,,AP,,,AP,,,06h 04m 52.16s,-34° 33′ 36.1″,12.96,13.34,27.4,M5,flare star; closest known pre-main-sequence star,91.217,-33.440,Columbae,AP Columbae
3577,Columba,WASP-160 B,,W-160 B,,,,,,05h 50m 43.10s,-27° 37′ 23.00″,13.09,,,K0V,has a transiting planet (b),87.679,-26.383,Columbae,W-160 B Columbae
3578,Columba,TX Col,,TX,,,TX,,,05h 43m 20.17s,-41° 08′ 54.3″,14.1,,,,"DQ Her variable, Vmax = 14.1m, Vmin = 15.4m, P = 0.5365803 d",85.833,-40.852,Columbae,TX Columbae
3579,Columba,4U 0513-40,, ,,,,,,05h 14m 06.59s,-40° 02′ 37.0″,,,35900,,in NGC 1851; low-mass X-ray binary,78.525,-39.956,Columbae,  Columbae
