USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
10790,Ursa Major,,,HD 98499,,,,98499,55412,11h 20m 53.71s,+67° 06′ 03.1″,6.2,0.55,439,G8,,170.221,67.101,Ursae Majoris,HD 98499 Ursae Majoris
10791,Ursa Major,,,HD 108954,,,,108954,61053,12h 30m 50.12s,+53° 04′ 34.2″,6.2,4.49,72,F9V,,187.708,53.076,Ursae Majoris,HD 108954 Ursae Majoris
10792,Ursa Major,,,HD 73971,,,,73971,42777,08h 43m 00.19s,+46° 54′ 03.6″,6.21,0.7,412,G8III,,130.750,46.901,Ursae Majoris,HD 73971 Ursae Majoris
10793,Ursa Major,,,HD 95057,,,,95057,53706,10h 59m 17.89s,+51° 52′ 56.5″,6.22,−0.38,681,K0,,164.821,51.882,Ursae Majoris,HD 95057 Ursae Majoris
10794,Ursa Major,,,HD 103736,,,,103736,58259,11h 56m 53.27s,+61° 32′ 57.5″,6.22,−0.15,612,G8III,,179.221,61.549,Ursae Majoris,HD 103736 Ursae Majoris
10795,Ursa Major,EZ UMa,,EZ,,,EZ,80953,46247,09h 25m 44.19s,+63° 56′ 27.7″,6.24,−0.73,809,K2III,,141.433,63.941,Ursae Majoris,EZ Ursae Majoris
10796,Ursa Major,,,HD 102942,,,,102942,57805,11h 51m 09.51s,+33° 22′ 29.9″,6.25,2.25,205,Am,,177.788,33.375,Ursae Majoris,HD 102942 Ursae Majoris
10797,Ursa Major,,,HD 84812,,,,84812,48266,09h 50m 23.67s,+65° 35′ 35.9″,6.27,1.41,306,A9Vn,,147.596,65.593,Ursae Majoris,HD 84812 Ursae Majoris
10798,Ursa Major,,,HD 101604,,,,101604,57045,11h 41m 43.52s,+55° 10′ 19.2″,6.28,−1.17,1006,K5,,175.429,55.172,Ursae Majoris,HD 101604 Ursae Majoris
10799,Ursa Major,CQ UMa,,CQ,,,CQ,119213,66700,13h 40m 21.44s,+57° 12′ 27.2″,6.28,1.55,288,A4p SrCrEu,α² CVn variable,205.088,57.208,Ursae Majoris,CQ Ursae Majoris
10800,Ursa Major,,,HD 85583,,,,85583,48638,09h 55m 03.35s,+61° 06′ 58.1″,6.29,0.91,389,K0,,148.763,61.116,Ursae Majoris,HD 85583 Ursae Majoris
10801,Ursa Major,,,HD 99859,,,,99859,56083,11h 29m 43.66s,+56° 44′ 15.6″,6.29,2.13,221,A4m,,172.429,56.738,Ursae Majoris,HD 99859 Ursae Majoris
10802,Ursa Major,,,HD 101151,,,,101151,56784,11h 38m 32.33s,+33° 37′ 33.1″,6.29,−0.16,634,K2III,,174.633,33.626,Ursae Majoris,HD 101151 Ursae Majoris
10803,Ursa Major,,,HD 101177,,,,101177,56809,11h 38m 45.39s,+45° 06′ 30.2″,6.29,4.45,76,G0V,Binary star,174.688,45.108,Ursae Majoris,HD 101177 Ursae Majoris
10804,Ursa Major,,,HD 81025,,,,81025,46168,09h 24m 55.64s,+51° 34′ 26.1″,6.3,0.69,432,G2III,,141.229,51.574,Ursae Majoris,HD 81025 Ursae Majoris
10805,Ursa Major,EE UMa,,EE,,,EE,99967,56135,11h 30m 24.83s,+46° 39′ 26.9″,6.3,−1.10,985,K2IIICN-1,,172.600,46.657,Ursae Majoris,EE Ursae Majoris
10806,Ursa Major,,,HD 71553,,,,71553,41927,08h 32m 53.27s,+69° 19′ 11.9″,6.31,−0.08,619,K0,,128.221,69.320,Ursae Majoris,HD 71553 Ursae Majoris
10807,Ursa Major,,,HD 87243,,,,87243,49408,10h 05m 10.40s,+52° 22′ 16.7″,6.31,1.28,330,A5IV,,151.292,52.371,Ursae Majoris,HD 87243 Ursae Majoris
10808,Ursa Major,HD 119124,,HD 119124,,,,119124,66704,13h 40m 23.35s,+50° 31′ 09.4″,6.31,4.3,82,F7.7V,,205.096,50.519,Ursae Majoris,HD 119124 Ursae Majoris
10809,Ursa Major,35 UMa,,35,35,,,90633,51401,10h 29m 54.43s,+65° 37′ 34.7″,6.32,1.41,313,K2III:,,157.475,65.626,Ursae Majoris,35 Ursae Majoris
10810,Ursa Major,,,HD 97501,,,,97501,54842,11h 13m 40.10s,+41° 05′ 19.7″,6.33,1.29,332,K2III,,168.417,41.089,Ursae Majoris,HD 97501 Ursae Majoris
10811,Ursa Major,,,HD 99373,,,,99373,55821,11h 26m 25.58s,+33° 27′ 02.0″,6.33,2.53,188,F6IV,,171.604,33.451,Ursae Majoris,HD 99373 Ursae Majoris
10812,Ursa Major,,,HD 73131,,,,73131,42415,08h 38m 59.92s,+52° 55′ 30.5″,6.34,0.08,581,K0,,129.746,52.925,Ursae Majoris,HD 73131 Ursae Majoris
10813,Ursa Major,,,HD 86166,,,,86166,48861,09h 57m 56.84s,+45° 24′ 51.8″,6.34,0.8,418,K0III,,149.483,45.414,Ursae Majoris,HD 86166 Ursae Majoris
10814,Ursa Major,41 UMa,,41,41,,,93132,52685,10h 46m 22.54s,+57° 21′ 57.8″,6.34,−0.49,756,M1III,,161.592,57.366,Ursae Majoris,41 Ursae Majoris
10815,Ursa Major,68 UMa,,68,68,,,106002,59458,12h 11m 44.89s,+57° 03′ 16.0″,6.34,−1.03,970,K5III,,182.933,57.054,Ursae Majoris,68 Ursae Majoris
10816,Ursa Major,,,HD 117242,,,,117242,65678,13h 27m 59.73s,+52° 44′ 44.3″,6.34,1.35,325,F0,,201.996,52.746,Ursae Majoris,HD 117242 Ursae Majoris
10817,Ursa Major,,,HD 75487,,,,75487,43624,08h 53m 05.93s,+59° 03′ 22.1″,6.35,2.4,201,F5IV-V,,133.271,59.056,Ursae Majoris,HD 75487 Ursae Majoris
10818,Ursa Major,,,HD 101391,,,,101391,56944,11h 40m 27.44s,+57° 58′ 13.3″,6.35,0.31,526,B9p...,,175.113,57.970,Ursae Majoris,HD 101391 Ursae Majoris
10819,Ursa Major,,,HD 83869,,,,83869,47633,09h 42m 43.12s,+48° 25′ 51.8″,6.36,0.73,435,A1V,,145.679,48.431,Ursae Majoris,HD 83869 Ursae Majoris
