USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
1,Andromeda,α And,α[1],Alpha,21,,,358,677,00h 08m 23.17s,+29° 05′ 27.0″,2.07,−0.30,97,B9p,"Alpheratz, Sirrah; α² CVn variable, ΔV = 0.04m, P = 0.966222 d; spectroscopic binary",2.096,29.091,Adromedae,Alpha Adromedae
2,Andromeda,β And,β,Beta,43,,,6860,5447,01h 09m 43.80s,+35° 37′ 15.0″,2.07,−1.86,199,M0IIIvar,Mirach; variable,17.429,35.621,Adromedae,Beta Adromedae
3,Andromeda,γ1 And,γ1,Gamma 1,57,,,12533,9640,02h 03m 53.92s,+42° 19′ 47.5″,2.1,−3.08,355,K3IIb,Almach; quadruple star system,30.971,42.330,Adromedae,Gamma 1 Adromedae
4,Andromeda,δ And,δ,Delta,31,,,3627,3092,00h 39m 19.60s,+30° 51′ 40.4″,3.27,0.81,101,K3III...,spectroscopic binary; suspected variable,9.829,30.861,Adromedae,Delta Adromedae
5,Andromeda,Andromeda Galaxy,(n)[2],33,33,,,,,00h 42m 44.31s,+41° 16′ 09.4″,3.44,,2540000,,BD+40°148; naked eye spiral galaxy in the Local group VisMag[3] (nebulous),10.683,41.269,Adromedae,33 Adromedae
6,Andromeda,51 And,[4][5],51,51,,,9927,7607,01h 37m 59.50s,+48° 37′ 42.6″,3.59,−0.04,174,K3III,Nembus; multiple star,24.496,48.628,Adromedae,51 Adromedae
7,Andromeda,ο And,ο,Omicron,1,,,217675,113726,23h 01m 55.25s,+42° 19′ 33.5″,3.62,−3.01,692,B6pv SB,"quadruple star system; γ Cas variable, Vmax = 3.55m, Vmin = 3.78m",345.479,42.326,Adromedae,Omicron Adromedae
8,Andromeda,λ And,λ,Lambda,16,,,222107,116584,23h 37m 33.71s,+46° 27′ 33.0″,3.81,1.75,84,G8III-IV,"RS CVn variable, Vmax = 3.65m, Vmin = 4.05m, P = 53.95 d",354.388,46.459,Adromedae,Lambda Adromedae
9,Andromeda,μ And,μ,Mu,37,,,5448,4436,00h 56m 45.10s,+38° 29′ 57.3″,3.86,0.75,136,A5V,multiple star,14.188,38.499,Adromedae,Mu Adromedae
10,Andromeda,ζ And,ζ,Zeta,34,,,4502,3693,00h 47m 20.39s,+24° 16′ 02.6″,4.08,0.35,181,K1II,"β Lyr/RS CVn variable, Vmax = 3.92m, Vmin = 4.14m, P = 17.7696 d",11.833,24.267,Adromedae,Zeta Adromedae
11,Andromeda,υ And,[6][7],50,50,,,9826,7513,01h 36m 47.98s,+41° 24′ 23.0″,4.1,3.45,44,F8V,"Titawin,[8] has four planets (b, c, d & e)",24.196,41.406,Adromedae,50 Adromedae
12,Andromeda,κ And,κ,Kappa,19,,,222439,116805,23h 40m 24.44s,+44° 20′ 02.3″,4.15,0.57,170,B9IVn,"triple star, has a planet (b)",355.100,44.334,Adromedae,Kappa Adromedae
13,Andromeda,φ And,φ,Phi,42,,,6811,5434,01h 09m 30.12s,+47° 14′ 30.6″,4.26,−2.51,736,B7III,emission-line star,17.375,47.242,Adromedae,Phi Adromedae
14,Andromeda,ι And,ι,Iota,17,,,222173,116631,23h 38m 08.18s,+43° 16′ 05.1″,4.29,−1.65,502,B8V,"Keff al Salsalat, Manus Catenata[9]",354.533,43.268,Adromedae,Iota Adromedae
15,Andromeda,π And,π,Pi,29,,,3369,2912,00h 36m 52.84s,+33° 43′ 09.7″,4.34,−2.18,656,B5V,spectroscopic binary; suspected variable,9.217,33.719,Adromedae,Pi Adromedae
16,Andromeda,ε And,ε,Epsilon,30,,,3546,3031,00h 38m 33.50s,+29° 18′ 44.5″,4.34,0.77,169,G5III...,,9.638,29.312,Adromedae,Epsilon Adromedae
17,Andromeda,η And,η,Eta,38,,,5516,4463,00h 57m 12.43s,+23° 25′ 03.9″,4.4,0.04,243,G8III-IV,spectroscopic binary,14.300,23.418,Adromedae,Eta Adromedae
18,Andromeda,σ And,σ,Sigma,25,,,1404,1473,00h 18m 19.71s,+36° 47′ 07.2″,4.51,1.33,141,A2V,suspected variable,4.579,36.785,Adromedae,Sigma Adromedae
19,Andromeda,ν And,ν,Nu,35,,,4727,3881,00h 49m 48.83s,+41° 04′ 44.2″,4.53,−2.06,679,B5V SB,spectroscopic binary,12.450,41.079,Adromedae,Nu Adromedae
20,Andromeda,7 And,,7,7,,,219080,114570,23h 12m 32.92s,+49° 24′ 21.5″,4.53,2.58,80,F0V,,348.133,49.406,Adromedae,7 Adromedae
21,Andromeda,θ And,θ,Theta,24,,,1280,1366,00h 17m 05.54s,+38° 40′ 54.0″,4.61,0.16,253,A2V,suspected variable,4.271,38.682,Adromedae,Theta Adromedae
22,Andromeda,3 And,,3,3,,,218031,113919,23h 04m 10.83s,+50° 03′ 06.1″,4.64,0.94,179,K0III,,346.042,50.052,Adromedae,3 Adromedae
23,Andromeda,65 And,,65,65,,,14872,11313,02h 25m 37.40s,+50° 16′ 43.2″,4.73,−0.39,345,K4III,triple star,36.404,50.279,Adromedae,65 Adromedae
24,Andromeda,58 And,,58,58,,,13041,9977,02h 08m 29.15s,+37° 51′ 33.1″,4.78,0.86,198,A5IV-V,,32.121,37.859,Adromedae,58 Adromedae
25,Andromeda,8 And,,8,8,,,219734,115022,23h 17m 44.62s,+49° 00′ 55.0″,4.82,−1.69,655,M2III,suspected variable,349.433,49.015,Adromedae,8 Adromedae
26,Andromeda,ω And,ω[10],Omega,48,,,8799,6813,01h 27m 39.09s,+45° 24′ 25.0″,4.83,2.57,92,F5IV,,21.913,45.407,Adromedae,Omega Adromedae
27,Andromeda,γ2 And,γ2,Gamma 2,57,,,12534,,02h 03m 54.70s,+42° 19′ 51.0″,4.84,-0.3,350,B8V,component of the γ And system; triple star system,30.975,42.331,Adromedae,Gamma 2 Adromedae
28,Andromeda,60 And,b,B,60,,,13520,10340,02h 13m 13.34s,+44° 13′ 54.1″,4.84,−1.32,556,K4III,suspected variable,33.304,44.232,Adromedae,B Adromedae
29,Andromeda,ξ And,ξ[10],Xi,46,,,8207,6411,01h 22m 20.39s,+45° 31′ 43.5″,4.87,0.98,195,K0III-IV,Adhil,20.583,45.529,Adromedae,Xi Adromedae
30,Andromeda,τ And,τ,Tau,53,,,10205,7818,01h 40m 34.80s,+40° 34′ 37.6″,4.96,−1.64,681,B8III,suspected variable,25.142,40.577,Adromedae,Tau Adromedae
31,Andromeda,41 H. And,υ[11],Upsilon,,,,10307,7918,01h 41m 46.52s,+42° 36′ 49.7″,4.96,4.45,41,G2V,spectroscopic binary,25.442,42.614,Adromedae,Upsilon Adromedae
32,Andromeda,ψ And,ψ,Psi,20,,,223047,117221,23h 46m 02.04s,+46° 25′ 13.0″,4.97,−3.05,1309,G5Ib,multiple star,356.508,46.420,Adromedae,Psi Adromedae
33,Andromeda,22 And,,22,22,,,571,841,00h 10m 19.24s,+46° 04′ 20.2″,5.01,−2.44,1006,F2II,,2.579,46.072,Adromedae,22 Adromedae
34,Andromeda,χ And,χ[12],Chi,52,,,10072,7719,01h 39m 21.02s,+44° 23′ 10.1″,5.01,0.66,242,G8III...,,24.838,44.386,Adromedae,Chi Adromedae
35,Andromeda,41 And,(d)[13],d,41,,,6658,5317,01h 08m 00.72s,+43° 56′ 32.1″,5.04,1.14,196,A3m,,17.000,43.942,Adromedae,d Adromedae
36,Andromeda,2 And,,2,2,,,217782,113788,23h 02m 36.34s,+42° 45′ 28.1″,5.09,−0.06,349,A3Vn,multiple star,345.650,42.758,Adromedae,2 Adromedae
37,Andromeda,V428 And,,V428,,,V428,3346,2900,00h 36m 46.47s,+44° 29′ 18.6″,5.14,−1.38,656,K5III,"semiregular variable, ΔV = 0.06m, P = 11.5 d; has a possible planetary system",9.192,44.488,Adromedae,V428 Adromedae
38,Andromeda,ρ And,ρ,Rho,27,,,1671,1686,00h 21m 07.23s,+37° 58′ 07.3″,5.16,1.71,160,F5III,,5.279,37.969,Adromedae,Rho Adromedae
39,Andromeda,HD 2421,,HD 2421,,,,2421,2225,00h 28m 13.59s,+44° 23′ 40.2″,5.18,0.63,265,A2Vs,spectroscopic binary,7.054,44.394,Adromedae,HD 2421 Adromedae
40,Andromeda,64 And,,64,64,,,14770,11220,02h 24m 24.89s,+50° 00′ 23.9″,5.19,−0.11,375,G8III,,36.100,50.006,Adromedae,64 Adromedae
41,Andromeda,GN And,,28,28,,GN,2628,2355,00h 30m 07.34s,+29° 45′ 06.1″,5.2,1.43,185,A7III,"low-amplitude δ Sct variable, ΔV = 0.05m, P = 0.0693041 d",7.529,29.752,Adromedae,28 Adromedae
42,Andromeda,14 And,,14,14,,,221345,116076,23h 31m 17.20s,+39° 14′ 11.0″,5.22,0.8,249,K0III,"Veritate,[8] suspected variable; has a planet (b)",352.821,39.236,Adromedae,14 Adromedae
43,Andromeda,49 And,A[14],A,49,,,9057,6999,01h 30m 06.10s,+47° 00′ 26.6″,5.27,0.53,290,K0III,,22.525,47.007,Adromedae,A Adromedae
44,Andromeda,32 And,,32,32,,,3817,3231,00h 41m 07.20s,+39° 27′ 31.2″,5.3,0.18,344,G8III,,10.279,39.459,Adromedae,32 Adromedae
45,Andromeda,4 And,,4,4,,,218452,114200,23h 07m 39.28s,+46° 23′ 14.3″,5.3,0.2,342,K5III,double star,346.913,46.387,Adromedae,4 Adromedae
46,Andromeda,6 Per,[15],6,(6)[16],,,13530,10366,02h 13m 36.02s,+51° 03′ 58.4″,5.31,1.38,199,G8III:var,spectroscopic binary; suspected variable,33.400,51.066,Adromedae,6 Adromedae
47,Andromeda,62 And,c,C,62,,,14212,10819,02h 19m 16.85s,+47° 22′ 48.0″,5.31,0.84,255,A1V,,34.817,47.380,Adromedae,C Adromedae
48,Andromeda,18 And,,18,18,,,222304,116709,23h 39m 08.35s,+50° 28′ 18.3″,5.35,−0.04,390,B9V,,354.783,50.472,Adromedae,18 Adromedae
49,Andromeda,55 And,,55,55,,,11428,8814,01h 53m 17.35s,+40° 43′ 47.3″,5.42,−0.67,540,K1III,double star,28.321,40.730,Adromedae,55 Adromedae
50,Andromeda,11 And,,11,11,,,219945,115152,23h 19m 29.79s,+48° 37′ 30.7″,5.44,0.43,328,K0III,,349.871,48.625,Adromedae,11 Adromedae
51,Andromeda,,,HD 3421,,,,3421,2942,00h 37m 21.23s,+35° 23′ 58.2″,5.45,−2.03,1022,G5III,,9.338,35.399,Adromedae,HD 3421 Adromedae
52,Andromeda,36 And,,36,36,,,5286,4288,00h 54m 58.02s,+23° 37′ 42.4″,5.46,2.51,127,K1IV,suspected variable,13.742,23.628,Adromedae,36 Adromedae
53,Andromeda,V340 And,,15,15,,V340,221756,116354,23h 34m 37.55s,+40° 14′ 11.6″,5.55,1.28,233,A1III,"low-amplitude δ Sct variable, ΔV = 0.007m",353.654,40.236,Adromedae,15 Adromedae
54,Andromeda,PZ And,,63,63,,PZ,14392,10944,02h 20m 58.17s,+50° 09′ 05.5″,5.57,0.38,356,B9p Si,"α2 CVn variable, ΔV = 0.05m, P = 4.189 d",35.242,50.151,Adromedae,63 Adromedae
55,Andromeda,47 And,,47,47,,,8374,6514,01h 23m 40.56s,+37° 42′ 54.0″,5.6,1.54,211,A1m,,20.917,37.715,Adromedae,47 Adromedae
56,Andromeda,,,HD 10204,,,,10204,7825,01h 40m 39.56s,+43° 17′ 51.9″,5.63,1.05,268,A9IV:,,25.163,43.298,Adromedae,HD 10204 Adromedae
57,Andromeda,44 And,,44,44,,,6920,5493,01h 10m 18.85s,+42° 04′ 53.7″,5.67,2.06,172,F8V,,17.575,42.081,Adromedae,44 Adromedae
58,Andromeda,5 And,,5,5,,,218470,114210,23h 07m 45.25s,+49° 17′ 43.6″,5.68,3.02,111,F5V,,346.938,49.295,Adromedae,5 Adromedae
59,Andromeda,HD 5788,,HD 5788,,,,5788,4675,01h 00m 03.55s,+44° 42′ 47.9″,5.69,0.14,420,A2Vn,binary star with HD 5789,15.013,44.713,Adromedae,HD 5788 Adromedae
60,Andromeda,56 And,,56,56,,,11749,9021,01h 56m 09.23s,+37° 15′ 06.5″,5.69,0.73,320,G8III...,multiple star,29.038,37.252,Adromedae,56 Adromedae
61,Andromeda,23 And,,23,23,,,905,1086,00h 13m 30.94s,+41° 02′ 08.6″,5.71,2.99,114,F0IV,,3.375,41.036,Adromedae,23 Adromedae
62,Andromeda,HD 16028,,HD 16028,,,,16028,12072,02h 35m 38.74s,+37° 18′ 44.2″,5.72,−0.86,676,K4III,triple star,38.908,37.312,Adromedae,HD 16028 Adromedae
63,Andromeda,V388 And,,13,13,,V388,220885,115755,23h 27m 07.33s,+42° 54′ 43.1″,5.75,0.97,294,B9III,"α2 CVn variable, Vmax = 5.73m, Vmin = 5.77m, P = 1.47931 d",351.779,42.912,Adromedae,13 Adromedae
64,Andromeda,12 And,,12,12,,,220117,115280,23h 20m 53.17s,+38° 10′ 56.9″,5.77,2.63,138,F5V,triple star,350.221,38.182,Adromedae,12 Adromedae
65,Andromeda,,,HD 1632,,,,1632,1657,00h 20m 45.54s,+32° 54′ 40.4″,5.79,−0.69,646,K5III,,5.188,32.911,Adromedae,HD 1632 Adromedae
66,Andromeda,45 And,,45,45,,,7019,5550,01h 11m 10.29s,+37° 43′ 26.9″,5.8,−1.44,916,B7III-IV,double star,17.792,37.724,Adromedae,45 Adromedae
67,Andromeda,HD 14622,,HD 14622,,,,14622,11090,02h 22m 50.36s,+41° 23′ 47.5″,5.81,2.44,154,F0III-IV,has two optical companions,35.708,41.396,Adromedae,HD 14622 Adromedae
68,Andromeda,10 And,,10,10,,,219981,115191,23h 19m 52.38s,+42° 04′ 40.9″,5.81,−0.30,542,M0III,,349.967,42.078,Adromedae,10 Adromedae
69,Andromeda,HD 222109,,HD 222109,,,,222109,116582,23h 37m 32.03s,+44° 25′ 44.5″,5.81,−1.20,823,B8V,double star,354.383,44.429,Adromedae,HD 222109 Adromedae
70,Andromeda,HD 224635,,HD 224635,,,,224635,118281,23h 59m 29.33s,+33° 43′ 26.9″,5.81,3.5,95,F8,multiple star,359.871,33.724,Adromedae,HD 224635 Adromedae
71,Andromeda,OU And,,OU,,,OU,223460,117503,23h 49m 40.96s,+36° 25′ 31.4″,5.86,0.21,440,G1IIIe,"FK Com variable, ΔV = 0.07m, P = 24.2 d",357.417,36.425,Adromedae,OU Adromedae
72,Andromeda,,,HD 1439,,,,1439,1493,00h 18m 38.22s,+31° 31′ 02.0″,5.88,−0.23,543,A0IV,,4.658,31.517,Adromedae,HD 1439 Adromedae
73,Andromeda,HD 2767,,HD 2767,,,,2767,2475,00h 31m 25.61s,+33° 34′ 54.1″,5.88,0.1,467,K1III...,binary star,7.854,33.582,Adromedae,HD 2767 Adromedae
74,Andromeda,HD 1606,,HD 1606,,,,1606,1630,00h 20m 24.39s,+30° 56′ 08.2″,5.89,−0.37,582,B7V,suspected variable,5.100,30.936,Adromedae,HD 1606 Adromedae
75,Andromeda,,,HD 11727,,,,11727,9001,01h 55m 54.47s,+37° 16′ 40.1″,5.89,−1.52,991,K5III,optical component of 56 And,28.975,37.278,Adromedae,HD 11727 Adromedae
76,Andromeda,KK And,,KK,,,KK,9531,7321,01h 34m 16.60s,+37° 14′ 13.9″,5.9,0.5,392,B8Vp(Si),"α2 CVn variable, ΔV = 0.012m, P = 0.6684 d",23.567,37.237,Adromedae,KK Adromedae
77,Andromeda,,,HD 16176,,,,16176,12181,02h 36m 57.08s,+38° 44′ 02.3″,5.91,2.24,177,F5V,,39.238,38.734,Adromedae,HD 16176 Adromedae
