USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8427,Perseus,3 Per,,3,3,,,11949,9222,01h 58m 33.50s,+49° 12′ 15.3″,5.7,1.31,246,K0IV,,29.638,49.204,Persei,3 Persei
8428,Perseus,,,HD 21402,,,,21402,16168,03h 28m 20.68s,+33° 48′ 27.7″,5.72,0.61,343,A2V,,52.083,33.808,Persei,HD 21402 Persei
8429,Perseus,55 Per,,55,55,,,27777,20579,04h 24m 29.14s,+34° 07′ 51.0″,5.73,−0.63,610,B8V,,66.121,34.131,Persei,55 Persei
8430,Perseus,8 Per,,8,8,,,13982,10718,02h 17m 59.82s,+57° 53′ 59.3″,5.75,0.43,379,K3III,,34.496,57.900,Persei,8 Persei
8431,Perseus,,,HD 26311,,,,26311,19525,04h 10m 59.02s,+33° 35′ 12.5″,5.75,−0.38,548,K1II-III,,62.746,33.587,Persei,HD 26311 Persei
8432,Perseus,11 Per,,11,11,,,16727,12692,02h 43m 02.80s,+55° 06′ 21.9″,5.76,0.21,420,B7IIIp...,,40.758,55.106,Persei,11 Persei
8433,Perseus,,,HD 24240,,,,24240,18212,03h 53m 38.67s,+48° 39′ 02.0″,5.76,0.16,430,K0III,,58.408,48.651,Persei,HD 24240 Persei
8434,Perseus,56 Per,,56,56,,,27786,20591,04h 24m 37.42s,+33° 57′ 35.6″,5.77,2.67,136,F4V,,66.154,33.960,Persei,56 Persei
8435,Perseus,,,HD 20995,,,,20995,15876,03h 24m 29.68s,+33° 32′ 09.7″,5.78,−0.26,527,A0V,,51.121,33.536,Persei,HD 20995 Persei
8436,Perseus,,,HD 24131,,,,24131,18081,03h 51m 53.72s,+34° 21′ 32.9″,5.78,−1.73,1035,B1V,,57.971,34.359,Persei,HD 24131 Persei
8437,Perseus,,,HD 20041,,,,20041,15192,03h 15m 47.97s,+57° 08′ 26.3″,5.79,−2.68,1614,A0Ia,,48.946,57.141,Persei,HD 20041 Persei
8438,Perseus,IW Per,,IW,,,IW,21912,16591,03h 33m 35.02s,+39° 53′ 58.5″,5.79,2.1,178,A5m,,53.396,39.899,Persei,IW Persei
8439,Perseus,,,HD 21551,,,,21551,16340,03h 30m 36.93s,+48° 06′ 13.2″,5.82,−1.31,869,B8V,,52.650,48.104,Persei,HD 21551 Persei
8440,Perseus,,,HD 16735,,,,16735,12686,02h 42m 59.47s,+53° 31′ 34.3″,5.85,0.34,413,K0II-III,,40.746,53.526,Persei,HD 16735 Persei
8441,Perseus,,,HD 17656,,,,17656,13339,02h 51m 41.75s,+46° 50′ 31.2″,5.86,0.43,397,G8III,,42.921,46.842,Persei,HD 17656 Persei
8442,Perseus,,,HD 29721,,,,29721,21972,04h 43m 21.60s,+49° 58′ 25.8″,5.86,−0.61,640,B9III,,70.838,49.974,Persei,HD 29721 Persei
8443,Perseus,,,HD 18482,,,,18482,13949,02h 59m 39.87s,+41° 01′ 59.0″,5.89,−1.00,780,K2,,44.913,41.033,Persei,HD 18482 Persei
8444,Perseus,,,HD 21856,,,,21856,16518,03h 32m 40.02s,+35° 27′ 42.2″,5.91,−2.60,1638,B1V,,53.167,35.462,Persei,HD 21856 Persei
8445,Perseus,,,HD 19845,,,,19845,15004,03h 13m 23.86s,+48° 10′ 37.2″,5.93,1.03,311,G9III,,48.346,48.177,Persei,HD 19845 Persei
8446,Perseus,,,HD 20675,,,,20675,15669,03h 21m 52.37s,+49° 04′ 15.8″,5.94,2.64,149,F6V,,50.467,49.071,Persei,HD 20675 Persei
8447,Perseus,V376 Per,,V376,,,V376,23728,17846,03h 49m 08.12s,+43° 57′ 46.9″,5.95,1.75,226,A9IV,δ Sct variable,57.283,43.963,Persei,V376 Persei
8448,Perseus,,,HD 27278,,,,27278,20241,04h 20m 14.42s,+41° 48′ 29.4″,5.95,0.82,346,K0III,,65.058,41.808,Persei,HD 27278 Persei
8449,Perseus,,,HD 11151,,,,11151,8598,01h 50m 57.09s,+51° 56′ 01.3″,5.96,2.71,145,F5V,,27.738,51.934,Persei,HD 11151 Persei
8450,Perseus,,,HD 20346,,,,20346,15334,03h 17m 45.74s,+39° 17′ 00.3″,5.97,−0.38,607,A2IV,,49.438,39.283,Persei,HD 20346 Persei
8451,Perseus,,,HD 29645,,,,29645,21847,04h 41m 50.08s,+38° 16′ 49.5″,5.97,3.5,102,G0V,,70.458,38.280,Persei,HD 29645 Persei
8452,Perseus,V573 Per,,V573,,,V573,20277,15241,03h 16m 35.19s,+32° 11′ 03.2″,5.98,−0.16,551,G8IV,,49.146,32.184,Persei,V573 Persei
8453,Perseus,7 Per,χ,Chi,7,,,13994,10729,02h 18m 04.60s,+57° 30′ 58.8″,5.99,−0.70,710,G7III,"note that χ Per usually refers to NGC 884, an open cluster",34.517,57.516,Persei,Chi Persei
8454,Perseus,,,HD 30138,,,,30138,22220,04h 46m 44.47s,+40° 18′ 45.6″,5.99,0.32,443,G9III,,71.683,40.313,Persei,HD 30138 Persei
8455,Perseus,,,HD 11031,,,,11031,8475,01h 49m 15.56s,+47° 53′ 49.0″,6.01,0.97,331,A3V,,27.313,47.897,Persei,HD 11031 Persei
8456,Perseus,,,HD 18155,,,,18155,13713,02h 56m 33.30s,+47° 09′ 50.4″,6.05,−2.84,1952,K3III:,,44.138,47.164,Persei,HD 18155 Persei
8457,Perseus,,,HD 18339,,,,18339,13832,02h 58m 02.33s,+38° 36′ 53.9″,6.06,−1.70,1164,K3III,,44.508,38.615,Persei,HD 18339 Persei
