USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
5621,Horologium,HD 17326,,HD 17326,,,,17326,12717,02h 43m 26.47s,-66° 42′ 50.6″,6.23,2.55,178,F5V,,40.858,-65.286,Horologii,HD 17326 Horologii
5622,Horologium,HD 16170,,HD 16170,,,,16170,11925,02h 33m 54.62s,-51° 05′ 36.6″,6.24,2.6,174,F6V,,38.475,-50.907,Horologii,HD 16170 Horologii
5623,Horologium,HD 15646,,HD 15646,,,,15646,11479,02h 28m 04.34s,-64° 17′ 59.2″,6.35,0.99,385,A0V,,37.017,-63.700,Horologii,HD 15646 Horologii
5624,Horologium,HD 26927,,HD 26927,,,,26927,19721,04h 13m 35.71s,-40° 21′ 28.2″,6.36,−1.07,1000,K3III,,63.396,-39.642,Horologii,HD 26927 Horologii
5625,Horologium,TZ Hor,,TZ,,,TZ,15379,11293,02h 25m 26.48s,-66° 29′ 38.5″,6.39,−0.86,921,M5III,"semiregular variable, ΔV = 0.11m",36.358,-65.506,Horologii,TZ Horologii
5626,Horologium,HD 21011,,HD 21011,,,,21011,15655,03h 21m 33.43s,-47° 46′ 35.9″,6.4,0.68,453,K0III,,50.388,-46.224,Horologii,HD 21011 Horologii
5627,Horologium,HD 18292,,HD 18292,,,,18292,13429,02h 52m 54.65s,-65° 27′ 18.9″,6.47,0.71,463,K0/K1III,,43.225,-64.545,Horologii,HD 18292 Horologii
5628,Horologium,HD 23670,,HD 23670,,,,23670,17493,03h 44m 50.47s,-48° 03′ 40.0″,6.49,0.53,508,G8/K0III,,56.208,-47.939,Horologii,HD 23670 Horologii
5629,Horologium,HD 21360,,HD 21360,,,,21360,15884,03h 24m 36.21s,-51° 03′ 45.7″,6.5,0.87,435,A0V,,51.150,-50.938,Horologii,HD 21360 Horologii
5630,Horologium,HD 23308,,HD 23308,,,,23308,17298,03h 42m 09.92s,-45° 57′ 28.5″,6.5,3.52,128,F8V,,55.538,-44.042,Horologii,HD 23308 Horologii
5631,Horologium,HD 27631,,HD 27631,,,,27631,20199,04h 19m 45.00s,-41° 57′ 37.00″,8.25,,148,G3IV,has a planet (b),64.938,-40.048,Horologii,HD 27631 Horologii
5632,Horologium,WASP-120,,W-120,,,,,,04h 10m 28.00s,-45° 53′ 54.00″,11,,,F5,has a transiting planet (b),62.617,-44.116,Horologii,W-120 Horologii
5633,Horologium,GJ 1061,, ,,,,,,03h 35m 59.64s,-44° 30′ 46.2″,13.03,,12,M5.5,nearby red dwarf,53.996,-43.487,Horologii,  Horologii
5634,Horologium,WW Hor,,WW,,,WW,,,02h 36m 11.45s,-52° 19′ 13.5″,17.6,,,,"AM Her variable and eclipsing binary, Vmax = 17.6m, Vmin = 21.6m, P = 0.080199046 d",39.046,-51.680,Horologii,WW Horologii
