USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
2285,Carina,NGC 3603-B,,HD 97950B,,,,97950B,,11h 15m 07.41s,-61° 15′ 38.6″,11.33,,,WN6h+abs,one of the most luminous and most massive stars known,168.779,-60.739,Carinae,HD 97950B Carinae
2286,Carina,Innes' star,, ,,,,,,11h 16m 00.21s,-57° 32′ 51.6″,11.52,,41.31,M3.5,has a planet,169.000,-56.453,Carinae,  Carinae
2287,Carina,QU Car,,QU,,,QU,310376,54226,11h 05m 42.49s,-68° 37′ 58.2″,11.54,,1290,B+...,"V Sge variable, Vmax = 10.9m, Vmin = 11.7m, P = 0.45 d",166.425,-67.367,Carinae,QU Carinae
2288,Carina,WR 30,,V541,,,V541,94305,,10h 51m 06.01s,-62° 17′ 01.7″,11.73,,,WC6+O7.5V,"Algol variable, ΔV = 0.09m",162.775,-61.716,Carinae,V541 Carinae
2289,Carina,WRA 751,,V432,,,V432,,,11h 08m 40.06s,-60° 42′ 51.7″,11.79,,,WR:,"luminous blue variable, Vmax = 10.7m, Vmin = 12.43m",167.167,-59.286,Carinae,V432 Carinae
2290,Carina,NGC 3603-C,,HD 97950C,,,,97950C,,11h 15m 07.59s,-61° 15′ 18.0″,11.89,,,WN6h+abs,spectroscopic binary,168.779,-60.745,Carinae,HD 97950C Carinae
2291,Carina,FO 15,,V662,,,V662,,,10h 45m 36.32s,-59° 48′ 23.2″,12.09,,7500,O5.5V+O9.5V,"in Trumpler 16; Algol variable, Vmax = 12.09m, Vmin = 12.7m, P = 1.41 d",161.400,-58.194,Carinae,V662 Carinae
2292,Carina,Sher 25,, ,,,,,,11h 15m 07.80s,-61° 15′ 17.00″,12.27,,,B1.5Iab,in NGC 3603; potential supernova progenitor,168.779,-60.748,Carinae,  Carinae
2293,Carina,WR 30a,,V574,,,V574,,,10h 51m 38.93s,-60° 56′ 35.2″,12.73,,,WR+...,"Algol variable, ΔV = 0.05m",162.908,-59.057,Carinae,V574 Carinae
2294,Carina,He 2-38,,V366,,,V366,,,09h 54m 43.29s,-57° 18′ 52.4″,12.92,,,M5-7.5,"Mira and Z And variable, Vmax = 12.1m, Vmin = 14.4m, P = 433 d",148.679,-56.686,Carinae,V366 Carinae
2295,Carina,BPM 6502,,V727,,,V727,,,10h 44m 10.23s,-69° 18′ 18.0″,13.09,,,DA2.2+M,re-radiating binary system,161.042,-68.695,Carinae,V727 Carinae
2296,Carina,WR 20a,,V712,,,V712,,,10h 23m 58.00s,-57° 45′ 49.0″,13.5,,,O3If*/WN6+ O3If*/WN6,in Westerlund 2; Algol variable,155.992,-56.236,Carinae,V712 Carinae
2297,Carina,LHS 288,, ,,,,,,10h 44m 21.32s,-61° 12′ 38.4″,13.92,,15.602,M4,,161.088,-60.789,Carinae,  Carinae
2298,Carina,OGLE-TR-113,,V752,,,V752,,,10h 52m 24.40s,-61° 26′ 48.5″,14.42,,1800,K,has a transiting planet (b),163.100,-60.553,Carinae,V752 Carinae
2299,Carina,2S 0921-630,,V395,,,V395,,,09h 22m 35.20s,-63° 17′ 38.5″,15.3,,,K0IIIe,low-mass X-ray binary,140.646,-62.706,Carinae,V395 Carinae
2300,Carina,OGLE-TR-123,,V816,,,V816,,,11h 06m 51.10s,-61° 11′ 10.5″,15.47,,,FV+MV,possibly has a transiting planet,166.713,-60.814,Carinae,V816 Carinae
2301,Carina,OGLE-TR-111,,V759,,,V759,,,10h 53m 17.90s,-61° 24′ 20.3″,15.55,,5000,G,has a transiting planet (b) and a possible second planet,163.321,-60.594,Carinae,V759 Carinae
2302,Carina,OGLE-TR-132,,V742,,,V742,,,10h 50m 34.70s,-61° 57′ 25.9″,15.72,,7110,F,has a transiting planet (b),162.642,-60.043,Carinae,V742 Carinae
2303,Carina,OY Car,,OY,,,OY,,,10h 06m 22.07s,-70° 14′ 04.6″,16.2,,277,M5/M6:...,"SU UMa variable and eclipsing binary, Vmax = 11.2m, Vmin = 16.2m, P = 0.063 d",151.592,-69.766,Carinae,OY Carinae
2304,Carina,OGLE-TR-182,, ,,,,,,11h 09m 18.73s,-61° 05′ 42.93″,16.84,,12700,G,has a transiting planet (b),167.325,-60.916,Carinae,  Carinae
2305,Carina,OGLE-TR-211,, ,,,,,,10h 40m 14.39s,-62° 27′ 20.2″,,,5300,F,has a transiting planet (b),160.058,-61.544,Carinae,  Carinae
2306,Carina,OGLE-TR-122,,V817,,,V817,,,11h 06m 52.00s,-60° 51′ 45.7″,,,,,has a transiting brown dwarf,166.717,-59.138,Carinae,V817 Carinae
2307,Carina,OGLE2-TR-L9,, ,,,,,,11h 07m 55.00s,-61° 08′ 46.00″,,,2935,F3,has a transiting planet (b),166.979,-60.865,Carinae,  Carinae
2308,Carina,1E 1048.1-5937,, ,,,,,,10h 50m 08.93s,-59° 53′ 19.9″,,,,Be,anomalous X-ray pulsar,162.533,-58.111,Carinae,  Carinae
2309,Carina,DENIS J081730.0-615520,, ,,,,,,08h 17m 30.01s,-61° 55′ 15.8″,,,16.1,T6,brown dwarf,124.375,-60.079,Carinae,  Carinae
2310,Carina,PSR J1048-5832,, ,,,,,,10h 48m 12.20s,-58° 32′ 05.8″,,,,,pulsar,162.050,-57.465,Carinae,  Carinae
2311,Carina,PSR J1119-6127,, ,,,,,,11h 19m 14.30s,-61° 27′ 49.5″,,,,,pulsar,169.808,-60.536,Carinae,  Carinae
