USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8669,Pictor,HD 45701,,HD 45701,,,,45701,30480,06h 24m 26.57s,-63° 25′ 43.1″,6.45,3.94,104,G3III/IV,,96.108,-62.571,Pictoris,HD 45701 Pictoris
8670,Pictor,HD 45450,,HD 45450,,,,45450,30423,06h 23m 46.92s,-58° 32′ 38.2″,6.47,1.52,319,A3V,,95.942,-57.456,Pictoris,HD 45450 Pictoris
8671,Pictor,HD 34587,,HD 34587,,,,34587,24520,05h 15m 38.80s,-52° 10′ 56.0″,6.48,−0.62,856,K2III,,78.908,-51.818,Pictoris,HD 34587 Pictoris
8672,Pictor,HD 40665,,HD 40665,,,,40665,28180,05h 57m 14.36s,-53° 25′ 32.5″,6.48,−0.24,720,K5/M0III,,89.308,-52.574,Pictoris,HD 40665 Pictoris
8673,Pictor,S Pic,,S,,,S,33894,24126,05h 10m 57.25s,-48° 30′ 25.45″,6.5,,1330,M7e,"Mira variable, Vmax = 6.5m, Vmin = 14.0m, P = 422 d",77.738,-47.499,Pictoris,S Pictoris
8674,Pictor,HD 33331,,TU,,,TU,33331,23833,05h 07m 25.93s,-44° 49′ 18.0″,6.93,,964,B5III,"slowly pulsating B star, ΔV = 0.03m, P = 1.14686 d",76.854,-43.178,Pictoris,TU Pictoris
8675,Pictor,HD 40307,,HD 40307,,,,40307,27887,05h 54m 04.24s,-60° 01′ 24.4″,7.17,6.63,42,K2.5V,"has six planets (b, c, d, e, f and g)",88.517,-59.977,Pictoris,HD 40307 Pictoris
8676,Pictor,TV Pic,,TV,,,TV,30861,22370,04h 48m 57.47s,-47° 08′ 04.3″,7.44,,634,A2V,"rotating ellipsoidal variable, Vmax = 7.37m, Vmin = 7.53m, P = 0.851994 d",72.238,-46.866,Pictoris,TV Pictoris
8677,Pictor,HD 41004,,HD 41004,,,,41004,28393,05h 59m 49.65s,-48° 14′ 22.9″,8.65,5.48,140,K1V+M2,"double star, has a planet (Ab) and a brown dwarf (Bb)",89.954,-47.761,Pictoris,HD 41004 Pictoris
8678,Pictor,HD 41248,,HD 41248,,,,41248,28460,06h 00m 33.00s,-56° 09′ 43.00″,8.82,,171,G2V,has two planets (b and c),90.138,-55.849,Pictoris,HD 41248 Pictoris
8679,Pictor,Kapteyn's Star,,VZ,,,VZ,33793,24186,05h 11m 40.58s,-45° 01′ 26.3″,8.89,10.92,13,M1V,nearest halo star; BY Dra variable; has two planets (b and c),77.917,-44.976,Pictoris,VZ Pictoris
8680,Pictor,AB Pic,,AB,,,AB,44627,30034,06h 19m 12.91s,-58° 03′ 15.5″,9.21,5.87,148,K2V,"T Tau star, ΔV = 0.045m, P = 3.853 d has a planet or a brown dwarf (b)",94.800,-57.946,Pictoris,AB Pictoris
8681,Pictor,RR Pic,,RR,,,RR,,31481,06h 35m 36.06s,-62° 38′ 24.3″,12.5,,,,"nova, Vmax = 1.0m, Vmin = 12.65m, P = 0.145025 d",98.900,-61.360,Pictoris,RR Pictoris
8682,Pictor,TW Pic,,TW,,,TW,,,05h 34m 50.58s,-58° 01′ 40.7″,,,,,nova-like star,83.708,-57.972,Pictoris,TW Pictoris
8683,Pictor,PSR J0437-4715,, ,,,,,,04h 37m 15.81s,-47° 15′ 08.6″,,,509.8,,closest known millisecond pulsar,69.313,-46.748,Pictoris,  Pictoris
8684,Pictor,WISE 0647-6232,, ,,,,,,06h 47m 23.23s,-62° 32′ 39.7″,,,,Y1,brown dwarf,101.846,-61.456,Pictoris,  Pictoris
