USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
11374,Virgo,96 Vir,,96,96,218,,123630,69127,14h 09m 00.60s,-10° 20′ 04.6″,6.45,0.3,554,G8III,,212.250,-9.666,Virginis,96 Virginis
11375,Virgo,254 G. Vir,,254 G,,254,,128563,71510,14h 37m 28.49s,+02° 16′ 38.7″,6.45,1.69,292,F8,,219.367,2.277,Virginis,254 G Virginis
11376,Virgo,17 Vir,,17,17,47,,107705,60353,12h 22m 32.14s,+05° 18′ 20.1″,6.46,4.09,97,F8V,,185.633,5.306,Virginis,17 Virginis
11377,Virgo,49 G. Vir,,49 G,,49,,107794,60418,12h 23m 15.35s,-04° 58′ 28.0″,6.47,0.75,455,K0,,185.813,-3.026,Virginis,49 G Virginis
11378,Virgo,233 G. Vir,,233 G,,233,,124973,69773,14h 16m 48.75s,-08° 53′ 04.0″,6.47,0.41,532,K0,,214.200,-7.116,Virginis,233 G Virginis
11379,Virgo,235 G. Vir,,235 G,,235,,125184,69881,14h 18m 00.57s,-07° 32′ 30.5″,6.47,3.89,107,F9V,,214.500,-6.458,Virginis,235 G Virginis
11380,Virgo,88 G. Vir,,88 G,,88,,111720,62743,12h 51m 22.93s,-10° 20′ 17.6″,6.48,1.11,386,G8III,,192.842,-9.662,Virginis,88 G Virginis
11381,Virgo,,,HD 118266,,,,118266,66326,13h 35m 33.37s,+10° 12′ 18.3″,6.48,1.46,329,K1III+...,,203.888,10.205,Virginis,HD 118266 Virginis
11382,Virgo,20 G. Vir,,20 G,,20,,104078,58450,11h 59m 09.38s,-10° 28′ 33.5″,6.49,−0.62,860,K2,,179.788,-9.524,Virginis,20 G Virginis
11383,Virgo,94 Vir,,94,94,215,,123177,68888,14h 06m 17.77s,-08° 53′ 30.0″,6.54,1.37,352,A0,,211.571,-7.108,Virginis,94 Virginis
11384,Virgo,48 Vir,,48,48,107,,113459,63750,13h 03m 54.44s,-03° 39′ 47.0″,6.62,1.14,408,F0V,,195.975,-2.337,Virginis,48 Virginis
11385,Virgo,S Vir,,S,,160,S,117833,66100,13h 33m 00.70s,-07° 11′ 42.0″,6.68,,,,variable star,203.250,-6.805,Virginis,S Virginis
11386,Virgo,62 Vir,,62,62,133,,115903,65074,13h 20m 20.05s,-11° 18′ 14.8″,6.73,1.17,422,K0,,200.083,-10.696,Virginis,62 Virginis
11387,Virgo,28 Vir,,28,28,77,,110418,61969,12h 41m 57.68s,-07° 30′ 00.7″,6.81,−0.64,1006,K5,,190.488,-6.500,Virginis,28 Virginis
11388,Virgo,56 Vir,,56,56,122,,115062,64625,13h 14m 45.13s,-10° 22′ 13.0″,6.95,0.41,661,K5,,198.688,-9.630,Virginis,56 Virginis
11389,Virgo,77 Vir,,77,77,161,,117878,66131,13h 33m 24.56s,-07° 37′ 21.4″,7.02,2.64,245,F0,,203.350,-6.378,Virginis,77 Virginis
11390,Virgo,R Vir,,R,,70,R,109914,61667,12h 38m 30.00s,+06° 59′ 18.0″,7.08,−2.19,2326,M4.5IIIe,variable star,189.625,6.988,Virginis,R Virginis
11391,Virgo,HD 106515 A,,HD 106515,,,,106515,59743,12h 15m 07.00s,"-07° 15′ 26.0""",7.35,4.61,115,G5,has a planet (b),183.779,-6.743,Virginis,HD 106515 Virginis
11392,Virgo,HD 106252,,HD 106252,,,,106252,59610,12h 13m 29.51s,+10° 02′ 29.9″,7.36,4.49,122,G0V,has a planet (b),183.371,10.041,Virginis,HD 106252 Virginis
11393,Virgo,HD 114783,,HD 114783,,,,114783,64457,13h 12m 43.79s,-02° 15′ 54.1″,7.57,6.02,67,K0,has a planet (b),198.179,-1.735,Virginis,HD 114783 Virginis
11394,Virgo,HD 106270,,HD 106270,,,,106270,59625,12h 13m 37.00s,"-09° 30′ 48.0""",7.73,3.08,277,G5,has a planet (b),183.404,-8.487,Virginis,HD 106270 Virginis
