USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
681,Ara,HD 153791,,HD 153791,,,,153791,83481,17h 03m 41.68s,-47° 09′ 38.1″,6.07,−0.33,620,A2/A3V,,255.921,-46.839,Arae,HD 153791 Arae
682,Ara,HR 6384,,V829,,,V829,155341,84311,17h 14m 13.40s,-56° 53′ 18.6″,6.08,−1.90,1283,M1/2II/III+A,"semiregular variable, Vmax = 6.02m, Vmin = 6.25m, P = 50.58 d",258.554,-55.112,Arae,V829 Arae
683,Ara,HD 159018,,HD 159018,,,,159018,86064,17h 35m 19.91s,-53° 21′ 10.4″,6.09,−1.50,1072,B9III,,263.829,-52.647,Arae,HD 159018 Arae
684,Ara,HD 161420,,HD 161420,,,,161420,87174,17h 48m 38.08s,-55° 24′ 06.6″,6.09,2.55,166,A9IV,,267.158,-54.598,Arae,HD 161420 Arae
685,Ara,ν2 Ara,ν2[3],Nu 2,,,,161917,87379,17h 51m 11.03s,-53° 07′ 49.0″,6.09,0.13,508,B9.5III/IV,,267.796,-52.870,Arae,Nu 2 Arae
686,Ara,HD 162123,,HD 162123,,,,162123,87404,17h 51m 44.55s,-45° 36′ 02.5″,6.09,−0.51,682,G6III,,267.933,-44.399,Arae,HD 162123 Arae
687,Ara,HD 165493,,HD 165493,,,,165493,88859,18h 08m 30.11s,-45° 46′ 01.1″,6.13,−0.86,815,B7/B8II,,272.125,-44.233,Arae,HD 165493 Arae
688,Ara,HD 149485,,HD 149485,,,,149485,81507,16h 38m 52.71s,-60° 59′ 25.1″,6.16,0.08,537,B8Vn,,249.717,-59.010,Arae,HD 149485 Arae
689,Ara,HD 149837,,HD 149837,,,,149837,81657,16h 40m 50.41s,-60° 26′ 46.6″,6.17,3.73,100,F2III-IV,,250.208,-59.554,Arae,HD 149837 Arae
690,Ara,HD 157599,,HD 157599,,,,157599,85393,17h 26m 56.35s,-51° 56′ 55.6″,6.17,0.26,495,B8/B9V,,261.733,-50.051,Arae,HD 157599 Arae
691,Ara,HD 150421,,HD 150421,,,,150421,81847,16h 43m 03.57s,-46° 04′ 13.0″,6.22,,,F5Iab,,250.763,-45.930,Arae,HD 150421 Arae
692,Ara,HD 157524,,HD 157524,,,,157524,85480,17h 28m 07.88s,-63° 02′ 10.3″,6.22,−0.68,782,B7/B8V,,262.029,-62.964,Arae,HD 157524 Arae
693,Ara,V828 Ara,,V828,,,V828,153261,83323,17h 01m 47.39s,-58° 57′ 29.6″,6.26,−2.96,2280,B2IVne,"Be star, Vmax = 6.11m, Vmin = 6.24m",255.446,-57.042,Arae,V828 Arae
694,Ara,HD 158895,,HD 158895,,,,158895,86088,17h 35m 35.00s,-59° 50′ 45.9″,6.26,−1.90,1399,B5II/III,,263.896,-58.154,Arae,HD 158895 Arae
695,Ara,HD 163071,,HD 163071,,,,163071,87928,17h 57m 42.74s,-56° 53′ 46.4″,6.26,−1.74,1299,B4III,,269.425,-55.104,Arae,HD 163071 Arae
696,Ara,HD 156331,,HD 156331,,,,156331,84759,17h 19m 30.51s,-50° 03′ 49.3″,6.27,2.54,182,F2III,,259.875,-49.936,Arae,HD 156331 Arae
697,Ara,V626 Ara,,V626,,,V626,160342,86628,17h 42m 03.62s,-50° 30′ 38.4″,6.28,−2.01,1482,M3III,"slow irregular variable, Vmax = 6.23m, Vmin = 6.46m",265.513,-49.489,Arae,V626 Arae
698,Ara,V872 Ara,,V872,,,V872,149989,81650,16h 40m 44.39s,-51° 28′ 42.9″,6.3,2.86,159,A9V,γ Dor variable,250.183,-50.522,Arae,V872 Arae
699,Ara,ρ1 Ara,ρ1[4],Rho 1,,,V846,152478,82868,16h 56m 08.85s,-50° 40′ 29.2″,6.3,−0.51,751,B3Vnpe,Be star,254.033,-49.325,Arae,Rho 1 Arae
700,Ara,HD 158907,,HD 158907,,,,158907,85975,17h 34m 16.89s,-48° 31′ 36.8″,6.32,0.52,470,G6/G8III,,263.567,-47.473,Arae,HD 158907 Arae
701,Ara,HD 154555,,HD 154555,,,,154555,83984,17h 10m 06.28s,-61° 40′ 31.6″,6.37,−1.87,1449,B8II/III,,257.525,-60.325,Arae,HD 154555 Arae
702,Ara,HD 153201,,HD 153201,,,,153201,83269,17h 01m 07.03s,-56° 33′ 18.1″,6.4,−1.40,1181,Ap...,,255.279,-55.445,Arae,HD 153201 Arae
703,Ara,HD 153370,,HD 153370,,,,153370,83321,17h 01m 46.36s,-51° 07′ 51.3″,6.43,1.45,323,A7V,,255.442,-50.869,Arae,HD 153370 Arae
704,Ara,HD 151566,,HD 151566,,,,151566,82418,16h 50m 36.09s,-50° 02′ 41.8″,6.45,2.07,245,A5+...,,252.650,-49.955,Arae,HD 151566 Arae
705,Ara,HD 164896,,HD 164896,,,,164896,88675,18h 06m 09.21s,-51° 44′ 38.0″,6.46,−1.89,1523,A2III,,271.538,-50.256,Arae,HD 164896 Arae
706,Ara,HD 150897,,HD 150897,,,,150897,82091,16h 46m 06.38s,-46° 31′ 54.9″,6.47,0.78,448,A1V,,251.525,-45.468,Arae,HD 150897 Arae
707,Ara,HD 152220,,HD 152220,,,,152220,82723,16h 54m 31.55s,-49° 42′ 38.8″,6.49,−1.68,1405,K1II,,253.629,-48.289,Arae,HD 152220 Arae
708,Ara,HD 155951,,HD 155951,,,,155951,84700,17h 18m 51.78s,-62° 52′ 28.3″,6.5,0.39,542,K1III,,259.713,-61.126,Arae,HD 155951 Arae
709,Ara,HD 157832,,V750,,,V750,157832,85467,17h 27m 54.81s,-47° 01′ 34.4″,6.65,-5.07,7200,B2Vne,"γ Cas variable, Vmax = 6.62m, Vmin = 6.68m, P = 1.10406 d",261.975,-46.974,Arae,V750 Arae
710,Ara,HD 156411,,HD 156411,,,,156411,84787,17h 19m 51.40s,-48° 32′ 57.5″,6.67,2.96,180,G1Vw...,"Inquill[5], has a planet (b)",259.963,-47.451,Arae,HD 156411 Arae
711,Ara,R Ara,,R,,,R,149730,81589,16h 39m 44.74s,-56° 59′ 39.8″,6.73,2.2,262,B9IV/V,"Algol variable, Vmax = 6.17m, Vmin = 7.32m, P = 4.42522 d",249.933,-55.006,Arae,R Arae
712,Ara,HD 155555,,V824,,,V824,155555,84586,17h 17m 25.50s,-66° 57′ 03.7″,6.77,4.18,102.5,G5IV+K0IV-V,"RS CVn variable, ΔV = 0.07m, P = 1.6816 d",259.354,-65.049,Arae,V824 Arae
713,Ara,HD 156385,,HD 156385,,,,156385,84757,17h 19m 29.90s,-45° 38′ 23.9″,6.92,,,WC7.5,Wolf–Rayet star,259.871,-44.360,Arae,HD 156385 Arae
714,Ara,HD 154857,,HD 154857,,,,154857,84069,17h 11m 15.72s,-56° 40′ 50.9″,7.25,3.07,223,G5V,has 2 confirmed planets (b & c),257.813,-55.319,Arae,HD 154857 Arae
715,Ara,V535 Ara,,V535,,,V535,159441,86306,17h 38m 05.55s,-56° 49′ 17.3″,7.36,2.02,381,A8V,"W UMa variable, Vmax = 7.17m, Vmin = 7.75m, P = 0.62930098 d",264.521,-55.179,Arae,V535 Arae
716,Ara,HD 154672,,HD 154672,,,,154672,83983,17h 10m 04.91s,-56° 26′ 57.4″,8.21,4.12,215,G3IV,has a planet (b),257.517,-55.551,Arae,HD 154672 Arae
717,Ara,RW Ara,,RW,,,RW,158830,,17h 34m 49.23s,-57° 08′ 50.5″,8.97,,,A1IV,"Algol variable, Vmax = 8.85m, Vmin = 11.45m, P = 4.3674535 d",263.704,-56.853,Arae,RW Arae
718,Ara,HD 152079,,HD 152079,,,,152079,82632,16h 53m 29.74s,-46° 19′ 58.6″,9.2,4.55,278,G6V,has a planet (b),253.371,-45.667,Arae,HD 152079 Arae
719,Ara,Gliese 674,,HIP 85523,,,,,85523,17h 28m 39.95s,-46° 53′ 42.7″,9.36,11.08,15,M2.5,has a planet (b),262.163,-45.105,Arae,HIP 85523 Arae
720,Ara,Gliese 676A,,HIP 85647,,,,,85647,17h 30m 11.20s,-51° 38′ 13.1″,9.59,8.55,53,M0,component of Gliese 676 system; has a planet (b),262.546,-50.363,Arae,HIP 85647 Arae
721,Ara,S Ara,,S,,,S,,88064,17h 59m 10.75s,-49° 26′ 00.5″,10.73,1.81,1980,A3,"RR Lyr variable, Vmax = 9.92m, Vmin = 11.24m, P = 0.451848 d",269.792,-48.567,Arae,S Arae
722,Ara,SAO 244567,,V839,,,V839,,,17h 16m 21.08s,-59° 29′ 23.3″,10.75,-2.96,18000,B3e,central star of Stingray Nebula,259.088,-58.510,Arae,V839 Arae
723,Ara,AE Ara,,AE,,,AE,,,17h 41m 04.91s,-47° 03′ 27.0″,11,,,M2-5.5+Be,"Z And variable, Vmax = 11.0m, Vmin = 13.6m, P = 803.4 d",265.267,-46.943,Arae,AE Arae
724,Ara,CPD -56 8032,,V837,,,V837,,83916,17h 09m 00.86s,-56° 54′ 48.1″,11.04,,,WC10,"central star of planetary nebula; Wolf–Rayet star Vmax = 10.9m, Vmin = 12.4m",257.250,-55.087,Arae,V837 Arae
725,Ara,AT Ara,,AT,,,AT,,,17h 30m 33.80s,-46° 05′ 58.9″,11.5,,,K2+,"SS Cyg variable, Vmax = 11.5m, Vmin = 15.32m, P = 0.37555 d",262.638,-45.901,Arae,AT Arae
726,Ara,GX 339-4,,V821,,,V821,,,17h 02m 49.36s,-48° 47′ 22.8″,15.5,,,,"X-ray nova, Vmax = 15.4m, Vmin = 20.4m, P = 1.7557 d",255.704,-47.211,Arae,V821 Arae
727,Ara,BPM 25114,,V820,,,V820,,,17h 47m 46.9s,-52° 07′ 10.00″,15.62,,,DA:,"variable white dwarf, Vmax = 15.57m, Vmin = 15.74m, P = 2.8391 d",266.942,-51.883,Arae,V820 Arae
728,Ara,Westerlund 1-26,, ,,,,,,16h 47m 05.40s,-45° 50′ 36.8″,16.79,,,M5-6Ia,in Westerlund 1; one of the largest known stars,251.771,-44.157,Arae,  Arae
729,Ara,4U 1636-53,,V801,,,V801,,,16h 40m 55.5s,-53° 45′ 05.00″,17.5,,,A1IV,"X-ray burster, Vmax = 16.5m, Vmin = 19.5m, P = 0.15804693 d",250.229,-52.249,Arae,V801 Arae
730,Ara,SGR 1627-41,, ,,,,,,16h 35m 52.00s,-47° 35.2′,,,11000,,soft gamma repeater,248.967,-46.407,Arae,  Arae
731,Ara,Gliese 676B,, ,,,,,,17h 30m 12.00s,"-51° 38′ 00.0""",,,,M3,component of Gliese 676 system,262.550,-50.367,Arae,  Arae
732,Ara,BF Ara,,BF,,,BF,,,17h 38m 21.33s,-47° 10′ 41.5″,,,,,SU UMa variable,264.588,-46.822,Arae,BF Arae
733,Ara,OY Ara,,OY,,,OY,149990,,16h 40m 50.27s,-52° 25′ 51.3″,,,,,nova and Algol variable,250.208,-51.569,Arae,OY Arae
734,Ara,CXOU J164710.2-455216,, ,,,,,,16h 47m 10.20s,-45° 52′ 16.8″,,,,,in Westerlund 1 Anomalous X-ray pulsar,251.792,-44.129,Arae,  Arae
735,Ara,PSR J1644-4559,, ,,,,,,16h 44m 49.28s,-45° 59′ 09.5″,,,,,pulsar,251.204,-44.014,Arae,  Arae
736,Ara,XTE J1650-500,, ,,,,,,16h 50m 00.98s,-49° 57′ 43.6″,,,,K4V,Low-mass X-ray binary; black hole candidate,252.500,-48.038,Arae,  Arae
737,Ara,XTE J1701-462,, ,,,,,,17h 00m 58.46s,-46° 11′ 08.6″,,,,,Low-mass X-ray binary,255.242,-45.814,Arae,  Arae
