USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
3778,Corona Borealis,HD 141456,,HD 141456,,,,141456,77397,15h 48m 01.79s,+31° 44′ 08.6″,6.41,−0.60,823,K5,"variable star, ΔV = 0.008m, P = 9.14829 d",237.004,31.736,Coronae Borealis,HD 141456 Coronae Borealis
3779,Corona Borealis,23 Her,,23,-23,,,147835,80247,16h 22m 56.48s,+32° 19′ 58.9″,6.41,0.42,515,A4Vn,,245.733,32.333,Coronae Borealis,23 Coronae Borealis
3780,Corona Borealis,HD 138341,,HD 138341,,,,138341,75919,15h 30m 22.78s,+31° 17′ 09.5″,6.45,0.7,460,A4IV,,232.592,31.286,Coronae Borealis,HD 138341 Coronae Borealis
3781,Corona Borealis,HD 139389,,HD 139389,,,,139389,76456,15h 36m 53.37s,+29° 59′ 28.8″,6.46,3.68,117,F5V:,,234.221,29.991,Coronae Borealis,HD 139389 Coronae Borealis
3782,Corona Borealis,HD 145976,,HD 145976,,,,145976,79441,16h 12m 45.43s,+26° 40′ 14.4″,6.48,2.16,238,F3V,,243.188,26.671,Coronae Borealis,HD 145976 Coronae Borealis
3783,Corona Borealis,HD 145457,,HD 145457,,,,145457,79219,16h 10m 03.91s,+26° 44′ 33.9″,6.57,1.06,411,K0III,"Kamuy,[1] has a planet (b)",242.513,26.743,Coronae Borealis,HD 145457 Coronae Borealis
3784,Corona Borealis,σ CrB B,σ1,Sigma 1,17,,,146362,,16h 14m 40.80s,+33° 51′ 30.0″,6.66,,73.9,,component of the σ CrB system,243.667,33.858,Coronae Borealis,Sigma 1 Coronae Borealis
3785,Corona Borealis,S CrB,,S,,,S,136753,75143,15h 21m 23.80s,+31° 22′ 02.0″,7.15,,1762,M6.5-8e,"Mira variable, Vmax = 5.8m, Vmin = 14.1m, P = 360.26 d",230.346,31.367,Coronae Borealis,S Coronae Borealis
3786,Corona Borealis,RS CrB,,RS,,,RS,143347,78235,15h 58m 30.76s,+36° 01′ 19.7″,7.44,,1070,M7,semiregular variable,239.625,36.022,Coronae Borealis,RS Coronae Borealis
3787,Corona Borealis,ADS 9731,,HD 139691,,,,139691,76563,15h 38m 12.91s,+38° 16′ 48.6″,7.8,,349,F5+F5,6-star system,234.550,38.280,Coronae Borealis,HD 139691 Coronae Borealis
3788,Corona Borealis,V CrB,,V,,,V,141826,77501,15h 49m 31.31s,+39° 34′ 17.91″,7.83,,8800,"C6,2e","Algol variable, Vmax = 6.9m, Vmin = 12.6m, P = 357.63 d",237.379,39.569,Coronae Borealis,V Coronae Borealis
3789,Corona Borealis,U CrB,,U,,,U,136175,74881,15h 18m 11.35s,+31° 38′ 49.4″,7.83,,811,B6V+F8III-IV,"Algol variable, Vmax = 7.66m, Vmin = 8.79m, P = 3.45220133 d",229.546,31.647,Coronae Borealis,U Coronae Borealis
3790,Corona Borealis,HD 140913,,HD 140913,,,,140913,77152,15h 43m 07.45s,+28° 28′ 11.8″,8.07,,143.1,G0V,solar twin with brown dwarf companion,235.779,28.470,Coronae Borealis,HD 140913 Coronae Borealis
3791,Corona Borealis,RR CrB,,RR,,,RR,140297,76844,15h 41m 26.23s,+38° 33′ 26.6″,8.2,,1110,M3,"semiregular variable, Vmax = 7.3m, Vmin = 8.2m, P = 60.8 d",235.358,38.557,Coronae Borealis,RR Coronae Borealis
3792,Corona Borealis,YY CrB,,YY,,,YY,141990,77598,15h 50m 32.43s,+37° 50′ 07.6″,8.69,,301,F8V,"Vmax = 8.61m, Vmin = 9.12m, P = 0.38 d",237.633,37.835,Coronae Borealis,YY Coronae Borealis
3793,Corona Borealis,RT CrB,,RT,,,RT,139588,76551,15h 38m 03.03s,+29° 29′ 13.9″,10.22,,,G0,"RS CVn variable, Vmax = 10.2m, Vmin = 10.82m, P = 5.117159 d",234.513,29.487,Coronae Borealis,RT Coronae Borealis
3794,Corona Borealis,RW CrB,,RW,,,RW,139815,76658,15h 39m 15.23s,+29° 37′ 19.6″,10.22,,679,A8Vv,"Algol variable, Vmax = 10.22m, Vmin = 10.78m, P = 0.7264114 d",234.813,29.622,Coronae Borealis,RW Coronae Borealis
3795,Corona Borealis,TW CrB,,TW,,,TW,,,16h 06m 50.70s,+27° 16′ 34.6″,10.49,,,F8,"Algol variable, Vmax = 10.3m, Vmin = 11.3m, P = 0.58887584 d",241.708,27.276,Coronae Borealis,TW Coronae Borealis
3796,Corona Borealis,T CrB,,T,,,T,143454,78322,15h 59m 30.16s,+25° 55′ 12.6″,10.6,,3500,M3III+p,"recurrent nova and rotating ellipsoidal variable, Vmax = 2.0m, Vmin = 10.8m, P = 227.6 d",239.875,25.920,Coronae Borealis,T Coronae Borealis
3797,Corona Borealis,BD +33 2642,,HIP 77716,,,,,77716,15h 51m 59.89s,+32° 56′ 54.3″,10.73,,33000,B2IVp,protoplanetary nebula,237.996,32.948,Coronae Borealis,HIP 77716 Coronae Borealis
3798,Corona Borealis,XO-1,, ,,,,,,16h 02m 11.84s,+28° 10′ 10.43″,11.3,,652,,Moldoveanu; has the transiting planet XO-1b,240.546,28.167,Coronae Borealis,  Coronae Borealis
3799,Corona Borealis,UW CrB,,UW,,,UW,,,16h 05m 45.87s,+25° 51′ 45.17″,19.7,,,,Low-mass X-ray binary,241.438,25.851,Coronae Borealis,UW Coronae Borealis
